,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,flag,fouled,fouls,full_time,goals,half_time,inter,keyp,league,longb,mins,motm,name,off,offsides,owng,player_number,position,ps_x,ps_y,rating,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel,labeled_league
2899,21.0,10.0,1.4,0.5,0.1,1.0,82.1,0.8,0.7,nl,0.4,0.8,28.0,0.0,1.0,1.7,1.4,Eredivisie,1.1,2462.0,1.0,Rick Karsdorp,0.0,0.3,0.0,232249.0,D(R),82.1,53.1,7.0,1.0,0.4,1.9,182.0,Feyenoord,4.7,0.7,80.0,4.0,5
2936,21.0,1.0,0.6,0.6,0.0,1.3,76.4,0.8,0.8,nl,1.1,1.1,8.0,0.0,1.0,3.0,0.6,Eredivisie,0.2,697.0,0.0,Djavan Anderson,0.0,0.2,0.0,136102.0,D(R),76.4,30.6,6.34,0.0,0.1,2.4,174.0,Cambuur,2.8,0.9,70.0,2.0,5
2954,24.0,0.0,0.8,0.3,0.3,1.8,74.0,0.5,1.3,si,0.6,0.9,12.0,0.0,0.0,2.5,0.8,Eredivisie,0.8,1023.0,0.0,Martin Milec,0.0,0.0,0.0,75543.0,D(R),74.0,36.6,6.81,0.0,0.5,2.9,174.0,Roda,2.4,0.6,71.0,3.0,5
2960,24.0,0.0,0.4,1.1,0.2,2.6,69.9,0.4,0.9,nl,0.9,1.3,23.0,0.0,0.0,2.1,0.4,Eredivisie,0.3,1908.0,0.0,Henk Dijkhuizen,0.1,0.1,0.0,93665.0,D(R),69.9,24.0,6.75,0.0,0.3,2.9,177.0,Roda,2.3,0.8,75.0,8.0,5
2980,27.0,0.0,0.9,1.7,0.3,3.8,62.2,0.3,0.8,nl,0.4,1.9,13.0,1.0,3.0,2.7,0.9,Eredivisie,0.4,1220.0,0.0,Daan Bovenberg,0.0,0.0,0.0,34168.0,D(R),62.2,27.9,7.04,0.0,1.1,2.6,183.0,Excelsior,4.0,0.9,74.0,2.0,5
3013,27.0,2.0,0.6,1.0,0.5,3.2,67.4,0.8,1.1,nl,1.0,1.5,26.0,1.0,2.0,1.6,0.6,Eredivisie,0.5,2343.0,0.0,Nathaniel Will,0.1,0.4,1.0,120306.0,D(R),67.4,23.3,6.7,0.0,0.5,2.5,177.0,De Graafschap,1.8,0.8,70.0,6.0,5
3045,20.0,0.0,0.4,0.9,0.1,3.2,75.6,0.4,0.5,nl,0.3,0.7,14.0,0.0,0.0,2.0,0.4,Eredivisie,0.4,1231.0,0.0,Tyronne Ebuehi,0.0,0.0,0.0,232248.0,D(R),75.6,33.4,6.57,0.0,0.1,1.9,187.0,ADO Den Haag,2.4,0.9,72.0,1.0,5
3058,19.0,2.0,0.7,1.1,0.2,3.0,73.7,0.4,0.8,nl,1.2,0.6,28.0,1.0,1.0,2.4,0.7,Eredivisie,0.3,2383.0,2.0,Hidde ter Avest,0.0,0.4,0.0,256971.0,D(R),73.7,30.7,6.96,0.0,0.4,2.3,182.0,Twente,1.9,0.8,74.0,0.0,5
3115,24.0,2.0,1.7,1.5,0.4,3.1,86.4,0.5,1.0,co,1.6,1.3,32.0,3.0,0.0,2.4,1.7,Eredivisie,0.9,2847.0,2.0,Santiago Arias,0.1,0.2,0.0,88112.0,D(R),86.4,45.6,7.38,1.0,0.8,1.9,175.0,PSV Eindhoven,3.4,0.6,72.0,8.0,5
3141,24.0,3.0,0.5,0.9,0.3,3.2,77.1,0.7,1.5,se,0.8,1.3,26.0,1.0,0.0,2.5,0.5,Eredivisie,0.2,2283.0,1.0,Mattias Johansson,0.0,0.2,0.0,81978.0,D(R),77.1,37.8,7.07,0.0,0.3,3.1,171.0,AZ Alkmaar,2.9,1.0,64.0,7.0,5
3171,22.0,1.0,0.7,1.5,0.3,3.7,78.1,0.9,0.7,nl,0.6,1.2,33.0,1.0,0.0,1.6,0.7,Eredivisie,0.5,3000.0,0.0,Hans Hateboer,0.0,0.1,0.0,135890.0,D(R),78.1,35.8,6.79,0.0,0.7,2.0,185.0,FC Groningen,2.3,0.6,72.0,8.0,5
15,19.0,1.0,0.7,0.7,0.0,1.0,72.3,1.3,1.0,de,1.0,0.3,2.0,0.0,1.0,1.7,0.7,Bundesliga,0.3,181.0,0.0,Maximilian Mittelstädt,0.0,0.3,0.0,261020.0,Defender,72.3,21.7,6.42,0.0,0.3,1.0,178.0,Hertha Berlin,1.7,0.0,69.0,0.0,0
80,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,0.0,1.0,0.0,Thilo Kehrer,0.0,0.0,0.0,255167.0,Defender,0.0,1.0,6.0,0.0,0.0,1.0,186.0,Schalke 04,0.0,0.0,72.0,0.0,0
81,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Bundesliga,0.0,3.0,0.0,Marvin Friedrich,0.0,0.0,0.0,144710.0,Defender,0.0,0.5,6.0,0.0,0.0,0.0,193.0,Schalke 04,0.0,0.0,78.0,0.0,0
110,24.0,0.0,0.0,2.0,0.0,1.0,41.9,1.0,0.0,br,6.0,2.0,1.0,0.0,0.0,5.0,0.0,Bundesliga,1.0,90.0,0.0,Danilo Soares,0.0,0.0,0.0,87813.0,Defender,41.9,31.0,7.27,0.0,1.0,3.0,170.0,Ingolstadt,0.0,1.0,72.0,0.0,0
124,27.0,0.0,0.3,1.8,0.0,1.3,56.7,0.0,0.8,kz,0.5,0.8,2.0,0.0,2.0,3.0,0.3,Bundesliga,0.3,192.0,0.0,Konstantin Engel,0.0,0.0,0.0,43394.0,Defender,56.7,15.0,6.58,0.0,0.5,0.5,179.0,Ingolstadt,0.5,0.0,79.0,2.0,0
181,20.0,0.0,0.0,0.0,0.5,5.0,60.0,0.0,0.5,de,0.0,0.0,1.0,0.0,1.0,2.0,0.0,Bundesliga,0.0,91.0,0.0,David Kinsombi,0.0,1.0,0.0,243758.0,Defender,60.0,10.0,6.36,0.0,0.0,1.5,183.0,Eintracht Frankfurt,1.0,0.0,74.0,0.0,0
208,19.0,0.0,0.0,4.0,0.0,1.0,64.7,0.0,1.0,de,4.0,2.0,1.0,0.0,0.0,3.0,0.0,Bundesliga,0.0,90.0,0.0,Leon Guwara,0.0,1.0,0.0,303078.0,Defender,64.7,34.0,6.61,0.0,0.0,3.0,185.0,Werder Bremen,2.0,3.0,83.0,0.0,0
221,20.0,0.0,0.0,1.5,0.0,0.5,50.0,0.0,2.0,de,0.5,0.0,1.0,0.0,1.0,2.5,0.0,Bundesliga,0.0,104.0,0.0,Luca-Milan Zander,0.0,0.0,0.0,146627.0,Defender,50.0,12.0,6.03,0.0,0.0,1.5,183.0,Werder Bremen,1.0,0.5,73.0,0.0,0
224,23.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,de,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,0.0,6.0,0.0,Oliver Hüsing,0.0,0.0,0.0,110244.0,Defender,50.0,2.0,5.95,0.0,0.0,0.0,193.0,Werder Bremen,1.0,0.0,88.0,0.0,0
242,27.0,2.0,0.3,0.2,0.0,0.2,43.5,0.2,0.2,de,0.0,0.3,1.0,0.0,5.0,0.7,0.3,Bundesliga,0.2,121.0,0.0,Sandro Sirigu,0.0,0.0,0.0,136814.0,Defender,43.5,3.8,6.29,0.0,0.0,1.0,183.0,Darmstadt,0.0,0.7,79.0,0.0,0
246,32.0,0.0,0.0,0.3,0.0,0.5,66.7,0.0,0.0,de,0.0,0.0,0.0,0.0,4.0,0.3,0.0,Bundesliga,0.0,14.0,0.0,Benjamin Gorka,0.0,0.0,0.0,133504.0,Defender,66.7,0.8,6.06,0.0,0.0,0.0,196.0,Darmstadt,0.3,0.0,95.0,0.0,0
296,25.0,1.0,0.2,0.6,0.0,0.8,70.4,0.4,0.6,de,1.4,0.2,1.0,0.0,4.0,1.2,0.2,Bundesliga,0.0,148.0,0.0,Philip Heise,0.2,0.0,0.0,132922.0,Defender,70.4,14.2,6.32,0.0,0.6,0.6,184.0,VfB Stuttgart,2.0,0.8,78.0,0.0,0
354,20.0,0.0,0.0,1.0,0.0,1.0,33.3,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Bundesliga,0.0,14.0,0.0,Lukas Klünter,0.0,0.0,0.0,292121.0,Defender,33.3,3.0,6.03,0.0,1.0,1.0,184.0,FC Cologne,0.0,3.0,73.0,0.0,0
411,20.0,0.0,0.5,1.5,0.5,2.5,62.9,0.5,2.5,de,1.5,1.0,2.0,0.0,0.0,2.0,0.5,Bundesliga,0.5,180.0,0.0,Fynn Arkenberg,0.0,1.0,0.0,317219.0,Defender,62.9,17.5,6.98,0.0,0.5,4.5,188.0,Hannover 96,0.0,1.0,0.0,0.0,0
421,19.0,0.0,0.3,1.6,0.5,3.0,73.2,0.6,0.9,de,0.5,1.4,6.0,1.0,2.0,2.5,0.3,Bundesliga,0.0,584.0,1.0,Waldemar Anton,0.0,0.9,0.0,296768.0,Defender,73.2,31.8,6.65,0.0,0.8,0.8,189.0,Hannover 96,1.5,1.3,75.0,2.0,0
540,25.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,fr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ligue1,0.0,2.0,0.0,Kevin Rimane,0.0,0.0,0.0,302931.0,Defender,100.0,9.0,6.06,0.0,0.0,0.0,181.0,Paris Saint Germain,1.0,0.0,0.0,0.0,1
546,18.0,0.0,0.2,0.8,0.0,1.2,73.1,0.4,0.4,fr,0.8,0.8,4.0,0.0,1.0,3.4,0.2,Ligue1,0.2,329.0,1.0,Ronael Pierre Gabriel,0.0,0.0,0.0,300608.0,Defender,73.1,32.0,6.98,0.0,0.0,3.0,0.0,Saint-Etienne,1.4,0.4,0.0,0.0,1
659,19.0,0.0,0.1,0.1,0.0,1.3,83.0,0.4,0.9,fr,0.4,0.7,2.0,0.0,5.0,0.6,0.1,Ligue1,0.0,224.0,0.0,Joris Gnagnon,0.1,0.0,0.0,298545.0,Defender,83.0,12.6,6.17,0.0,0.4,0.9,182.0,Rennes,0.9,0.0,89.0,1.0,1
673,23.0,0.0,0.0,1.3,1.0,3.3,80.3,0.3,0.7,fr,2.0,0.3,3.0,0.0,0.0,3.0,0.0,Ligue1,0.0,270.0,0.0,Franck Hery,0.0,1.0,0.0,296848.0,Defender,80.3,42.3,6.77,0.0,0.0,1.7,185.0,Guingamp,7.7,0.0,77.0,1.0,1
709,30.0,0.0,0.5,0.5,0.5,0.5,84.1,0.5,0.0,cm,1.0,0.5,1.0,0.0,1.0,0.5,0.5,Ligue1,0.0,106.0,0.0,Guy N'Gosso Massouma,0.0,0.0,0.0,124785.0,Defender,84.1,22.0,6.4,0.0,0.0,1.0,185.0,Angers,1.0,0.5,75.0,0.0,1
802,21.0,1.0,0.3,0.0,0.1,0.3,81.3,0.3,0.3,sn,0.0,0.1,1.0,0.0,7.0,1.1,0.3,Ligue1,0.0,137.0,0.0,Mamadou N'Diaye,0.0,0.1,0.0,280676.0,Defender,81.3,8.0,6.34,0.0,0.3,0.3,174.0,Montpellier,0.5,0.1,62.0,0.0,1
858,22.0,0.0,0.0,3.0,1.0,4.0,92.1,0.0,0.0,fr,1.0,1.0,1.0,0.0,0.0,3.0,0.0,Ligue1,0.0,90.0,0.0,Anthony Walongwa,0.0,0.0,0.0,254256.0,Defender,92.1,63.0,6.39,0.0,0.0,0.0,188.0,Nantes,2.0,0.0,80.0,0.0,1
860,19.0,0.0,0.0,0.0,0.0,1.0,77.8,0.0,0.5,fr,0.5,0.0,0.0,0.0,2.0,0.5,0.0,Ligue1,0.5,29.0,0.0,Enock Kwateng,0.0,0.5,0.0,288891.0,Defender,77.8,4.5,6.25,0.0,0.0,1.0,183.0,Nantes,0.0,0.0,79.0,0.0,1
945,20.0,0.0,0.3,0.7,0.7,4.0,87.0,0.0,1.0,fr,0.0,0.3,3.0,0.0,0.0,3.3,0.3,Ligue1,0.0,270.0,0.0,Hamadou Karamoko,0.0,1.0,0.0,259435.0,Defender,87.0,25.7,6.72,0.0,0.0,1.3,193.0,Lorient,1.3,0.7,80.0,0.0,1
1047,20.0,0.0,0.0,0.0,0.0,1.0,71.4,0.0,0.0,fr,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Ligue1,0.0,16.0,0.0,Ilias Hassani,0.0,0.0,0.0,141235.0,Defender,71.4,7.0,5.36,0.0,0.0,1.0,186.0,Bordeaux,0.0,2.0,72.0,0.0,1
1146,18.0,0.0,0.4,0.1,0.2,2.2,71.6,1.0,0.9,it,1.1,0.4,7.0,0.0,2.0,1.4,0.4,SerieA,0.7,595.0,0.0,Giuseppe Pezzella,0.0,0.2,0.0,298515.0,Defender,71.6,21.1,6.57,0.0,0.2,1.7,185.0,Palermo,0.9,1.0,81.0,0.0,2
1177,19.0,0.0,1.0,0.5,0.2,1.3,72.1,1.5,0.5,it,0.8,1.3,3.0,0.0,3.0,1.5,1.0,SerieA,0.8,370.0,0.0,Davide Calabria,0.0,0.0,0.0,260498.0,Defender,72.1,31.7,6.81,0.0,0.2,3.3,176.0,AC Milan,1.5,1.0,70.0,4.0,2
1193,22.0,0.0,0.0,0.0,0.3,1.3,73.8,0.0,0.3,br,0.0,2.7,2.0,0.0,1.0,2.0,0.0,SerieA,0.0,170.0,0.0,Rodrigo Ely,0.3,1.0,1.0,97262.0,Defender,73.8,21.7,5.69,1.0,0.7,0.3,192.0,AC Milan,2.3,0.3,82.0,1.0,2
1228,21.0,0.0,0.0,0.3,0.0,1.3,93.5,0.3,1.0,sk,0.3,0.7,2.0,0.0,1.0,0.7,0.0,SerieA,0.0,105.0,0.0,Milan Skriniar,0.0,0.7,0.0,302918.0,Defender,93.5,25.7,6.0,1.0,0.0,1.7,187.0,Sampdoria,1.7,0.3,84.0,1.0,2
1278,21.0,0.0,0.5,0.0,0.5,2.3,,0.0,0.3,se,0.5,0.3,2.0,0.0,2.0,0.8,0.5,SerieA,,144.0,0.0,Emil Krafth,0.0,0.3,0.0,100599.0,Defender,81.0,15.8,6.43,0.0,0.0,1.0,181.0,Bologna,,0.3,79.0,0.0,2
1312,18.0,0.0,0.0,0.5,0.0,1.0,87.5,0.0,0.0,gh,0.0,0.5,0.0,0.0,2.0,0.0,0.0,SerieA,0.0,18.0,0.0,Claud Adjapong,0.0,0.5,0.0,302968.0,Defender,87.5,4.0,6.15,0.0,0.0,1.0,0.0,Sassuolo,0.0,0.0,0.0,0.0,2
1466,19.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SerieA,0.0,9.0,0.0,Fabio Della Giovanna,0.0,0.0,0.0,312847.0,Defender,60.0,5.0,6.08,0.0,0.0,0.0,0.0,Inter,0.0,0.0,0.0,0.0,2
1519,21.0,0.0,0.3,0.7,0.0,1.2,64.8,0.3,0.2,it,0.7,0.3,0.0,0.0,6.0,0.5,0.3,SerieA,0.2,127.0,0.0,Filippo Costa,0.0,0.2,0.0,123468.0,Defender,64.8,9.0,6.48,0.0,0.0,0.7,176.0,Chievo,0.3,0.3,68.0,0.0,2
1543,22.0,0.0,0.2,0.3,0.1,0.9,78.2,0.1,0.4,it,0.5,0.4,3.0,0.0,13.0,0.6,0.2,SerieA,0.2,513.0,0.0,Luca Bittante,0.0,0.4,0.0,141320.0,Defender,78.2,18.6,6.45,0.0,0.1,1.3,184.0,Empoli,0.8,0.3,79.0,0.0,2
1547,27.0,0.0,0.0,4.0,1.0,7.0,85.7,1.0,0.0,it,0.0,0.0,1.0,0.0,0.0,2.0,0.0,SerieA,0.0,90.0,0.0,Luca Martinelli,0.0,3.0,0.0,128759.0,Defender,85.7,49.0,6.31,0.0,1.0,1.0,183.0,Empoli,7.0,0.0,73.0,0.0,2
1572,25.0,0.0,0.4,2.6,2.4,4.0,72.2,0.2,0.8,it,1.2,0.8,4.0,0.0,1.0,2.2,0.4,SerieA,0.0,365.0,0.0,Davide Bertoncini,0.0,0.2,0.0,86402.0,Defender,72.2,21.6,6.47,0.0,0.0,1.0,185.0,Frosinone,2.4,0.2,69.0,1.0,2
1575,25.0,0.0,0.0,2.0,0.4,4.4,70.8,0.2,0.0,ua,1.4,1.0,3.0,0.0,2.0,1.4,0.0,SerieA,0.0,294.0,0.0,Vasiliy Pryima,0.0,0.2,0.0,298860.0,Defender,70.8,19.2,6.4,0.0,0.2,0.4,185.0,Frosinone,1.8,0.4,74.0,1.0,2
1603,23.0,0.0,0.4,0.0,0.0,1.8,82.5,0.9,0.3,it,0.5,0.3,4.0,0.0,4.0,1.5,0.4,SerieA,0.3,478.0,0.0,Riccardo Fiamozzi,0.0,0.0,0.0,303023.0,Defender,82.5,21.4,6.52,0.0,0.0,1.1,178.0,Genoa,1.1,1.5,77.0,1.0,2
1649,19.0,0.0,0.0,0.0,0.0,4.0,68.2,1.0,1.0,gb,0.0,0.0,0.0,0.0,1.0,1.0,0.0,PremierLeague,0.0,61.0,0.0,Jonjoe Kenny,0.0,0.0,0.0,255961.0,Defender,68.2,22.0,6.77,0.0,1.0,1.0,176.0,Everton,1.0,0.0,67.0,0.0,3
1651,21.0,0.0,0.0,1.8,2.0,4.3,82.8,0.3,0.3,gb,0.0,0.5,4.0,0.0,0.0,1.8,0.0,PremierLeague,0.0,299.0,0.0,Matthew Pennington,0.0,0.3,0.0,141451.0,Defender,82.8,42.3,6.75,0.0,0.5,0.3,185.0,Everton,2.3,0.0,77.0,1.0,3
1662,18.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,gb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PremierLeague,0.0,36.0,0.0,Callum Connolly,0.0,0.0,0.0,316078.0,Defender,100.0,8.0,6.16,0.0,0.0,0.0,0.0,Everton,2.0,0.0,0.0,0.0,3
1718,20.0,0.0,0.3,0.7,0.3,0.0,73.2,0.7,0.3,gb,0.7,0.7,2.0,0.0,1.0,1.0,0.3,PremierLeague,0.0,163.0,0.0,Connor Randall,0.0,0.0,0.0,296522.0,Defender,73.2,27.3,6.24,0.0,0.7,1.0,180.0,Liverpool,1.7,1.3,76.0,0.0,3
1793,23.0,0.0,0.0,1.0,2.0,3.0,28.6,0.0,0.0,br,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PremierLeague,0.0,45.0,0.0,Dionatan Teixeira,0.0,0.0,0.0,73844.0,Defender,28.6,7.0,6.55,0.0,0.0,1.0,193.0,Stoke,0.0,0.0,78.0,0.0,3
1967,20.0,0.0,0.0,2.0,0.0,3.0,69.4,1.0,1.0,gb,1.0,0.0,1.0,0.0,0.0,1.0,0.0,PremierLeague,0.0,90.0,0.0,Thomas Robson,0.0,0.0,0.0,252285.0,Defender,69.4,36.0,7.04,0.0,0.0,4.0,178.0,Sunderland,3.0,0.0,75.0,0.0,3
2038,17.0,0.0,0.0,0.4,0.3,1.1,82.7,0.0,0.6,gb,0.1,0.1,3.0,0.0,4.0,0.9,0.0,PremierLeague,0.0,211.0,0.0,Reece Oxford,0.0,0.3,0.0,260779.0,Defender,82.7,7.4,6.37,0.0,0.1,1.1,178.0,West Ham,0.3,0.1,71.0,0.0,3
2058,21.0,0.0,0.0,0.0,0.0,0.0,73.1,1.0,0.0,gb,0.0,1.0,0.0,0.0,1.0,1.0,0.0,PremierLeague,0.0,53.0,0.0,Donald Love,0.0,0.0,0.0,303379.0,Defender,73.1,26.0,6.8,0.0,0.0,4.0,0.0,Manchester United,1.0,1.0,0.0,0.0,3
2063,18.0,1.0,0.1,0.3,0.1,1.8,73.2,0.1,0.3,nl,0.3,0.3,2.0,0.0,6.0,1.6,0.1,PremierLeague,0.0,254.0,0.0,Timothy Fosu-Mensah,0.0,0.1,0.0,312739.0,Defender,73.2,15.9,6.7,0.0,0.3,1.5,0.0,Manchester United,0.5,0.1,0.0,1.0,3
2100,21.0,0.0,0.3,1.0,0.0,0.7,61.0,0.0,1.0,ch,0.7,1.0,2.0,0.0,1.0,1.0,0.3,PremierLeague,0.0,144.0,0.0,Kevin Mbabu,0.3,0.0,0.0,115230.0,Defender,61.0,13.7,6.38,0.0,0.3,3.7,184.0,Newcastle United,1.3,0.0,80.0,0.0,3
2104,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gb,0.0,0.0,0.0,0.0,1.0,0.0,0.0,PremierLeague,0.0,6.0,0.0,Jamie Sterry,0.0,0.0,0.0,276986.0,Defender,0.0,0.0,6.2,0.0,0.0,0.0,180.0,Newcastle United,0.0,0.0,70.0,0.0,3
2141,21.0,1.0,0.5,0.8,1.0,5.0,76.4,0.0,1.0,gb,0.8,0.5,4.0,0.0,0.0,0.3,0.5,PremierLeague,1.8,356.0,0.0,Stephen Kingsley,0.0,0.3,1.0,100718.0,Defender,76.4,27.5,7.03,0.0,0.3,1.3,178.0,Swansea,1.5,0.3,67.0,0.0,3
2255,23.0,0.0,0.0,0.0,1.0,1.0,69.6,1.0,2.0,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,LaLiga,1.0,90.0,0.0,Noblejas,0.0,0.0,0.0,294010.0,Defender,69.6,46.0,6.82,0.0,0.0,4.0,187.0,Getafe,3.0,1.0,77.0,1.0,4
2258,21.0,0.0,0.0,1.0,0.0,1.3,84.7,0.7,0.3,,0.3,0.3,2.0,0.0,1.0,3.3,0.0,LaLiga,0.0,201.0,0.0,Miguel Ángel,0.0,0.0,0.0,313323.0,Defender,84.7,19.7,6.72,0.0,0.0,1.7,177.0,Getafe,1.0,0.7,72.0,1.0,4
2342,24.0,0.0,0.3,2.8,0.0,5.3,77.1,0.0,0.0,,0.5,0.8,4.0,0.0,0.0,1.8,0.3,LaLiga,0.0,360.0,0.0,Raíllo,0.3,1.3,0.0,294006.0,Defender,77.1,26.3,6.55,0.0,1.0,2.0,186.0,Espanyol,2.0,0.5,77.0,1.0,4
2384,21.0,0.0,0.0,0.0,0.0,0.5,87.5,0.5,0.0,es,0.5,1.0,1.0,0.0,1.0,0.5,0.0,LaLiga,0.0,74.0,0.0,Salva Ruiz,0.0,0.0,0.0,142614.0,Defender,87.5,12.0,5.4,1.0,0.0,0.5,176.0,Granada,0.0,1.0,68.0,0.0,4
2407,25.0,0.0,0.0,1.0,0.0,7.0,57.7,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,LaLiga,0.0,90.0,0.0,Guitián,0.0,1.0,0.0,297229.0,Defender,57.7,26.0,6.28,0.0,0.0,2.0,182.0,Sporting Gijon,5.0,0.0,74.0,1.0,4
2410,22.0,0.0,0.0,0.0,0.5,4.5,70.4,0.0,0.0,cl,0.5,0.0,2.0,0.0,0.0,2.0,0.0,LaLiga,0.0,180.0,0.0,Igor Lichnovsky,0.0,0.5,0.0,108812.0,Defender,70.4,13.5,6.11,0.0,0.0,2.5,187.0,Sporting Gijon,0.5,0.0,74.0,0.0,4
2424,21.0,0.0,0.0,0.5,0.5,1.5,91.1,0.0,0.5,es,0.5,0.5,1.0,1.0,1.0,1.0,0.0,LaLiga,0.0,107.0,0.0,Diego González,0.0,0.0,0.0,316957.0,Defender,91.1,22.5,6.73,0.0,1.0,1.5,176.0,Sevilla,1.5,0.0,72.0,0.0,4
2442,19.0,0.0,0.0,0.0,0.0,2.0,62.5,1.0,1.0,es,0.0,1.0,1.0,0.0,0.0,2.0,0.0,LaLiga,0.0,90.0,0.0,David Carmona,0.0,0.0,0.0,317642.0,Defender,62.5,24.0,6.22,0.0,1.0,9.0,0.0,Sevilla,0.0,5.0,0.0,0.0,4
2444,21.0,0.0,0.0,0.0,0.0,1.0,82.9,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,LaLiga,0.0,90.0,0.0,Matos,0.0,1.0,0.0,316956.0,Defender,82.9,35.0,6.01,0.0,0.0,2.0,0.0,Sevilla,1.0,1.0,0.0,0.0,4
2497,22.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,es,1.0,0.0,0.0,0.0,1.0,0.0,0.0,LaLiga,0.0,5.0,0.0,Ander Gayoso,0.0,1.0,0.0,316831.0,Defender,20.0,5.0,6.02,0.0,0.0,0.0,171.0,Eibar,0.0,0.0,71.0,0.0,4
2498,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LaLiga,0.0,1.0,0.0,Imanol Corral,0.0,0.0,0.0,303440.0,Defender,0.0,0.0,6.0,0.0,0.0,0.0,180.0,Eibar,0.0,0.0,70.0,0.0,4
2519,22.0,0.0,1.0,1.0,0.0,1.0,84.4,0.0,0.0,es,0.0,0.0,1.0,0.0,0.0,2.0,1.0,LaLiga,0.0,90.0,0.0,Nacho Monsalve,0.0,0.0,0.0,303114.0,Defender,84.4,32.0,6.57,0.0,0.0,0.0,180.0,Atletico Madrid,2.0,0.0,0.0,0.0,4
2536,21.0,0.0,0.0,1.0,2.0,7.0,41.7,0.0,2.0,es,2.0,2.0,1.0,0.0,0.0,3.0,0.0,LaLiga,0.0,90.0,0.0,David Goldar,0.0,0.0,0.0,144095.0,Defender,41.7,24.0,6.62,0.0,1.0,2.0,180.0,Celta Vigo,1.0,0.0,72.0,1.0,4
2543,18.0,0.0,0.0,1.0,1.0,3.0,85.7,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.0,LaLiga,0.0,39.0,0.0,Alende,0.0,0.0,0.0,279513.0,Defender,85.7,7.0,6.37,0.0,0.0,0.0,180.0,Celta Vigo,0.0,0.0,75.0,0.0,4
2599,21.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.5,,0.0,1.0,0.0,0.0,2.0,0.0,0.0,LaLiga,0.0,50.0,0.0,Rober,0.0,0.0,0.0,301467.0,Defender,80.0,17.5,5.97,0.0,0.5,0.5,0.0,Deportivo La Coruna,1.5,0.0,0.0,0.0,4
2729,18.0,0.0,1.0,0.0,0.0,1.0,73.0,1.0,4.0,nl,1.0,0.0,1.0,0.0,0.0,1.0,1.0,Eredivisie,1.0,90.0,0.0,Julian Lelieveld,0.0,1.0,0.0,289015.0,Defender,73.0,37.0,6.66,0.0,3.0,0.0,184.0,Vitesse,3.0,1.0,75.0,0.0,5
2736,20.0,0.0,0.0,0.0,0.0,1.0,88.4,0.0,0.0,,0.0,0.5,1.0,0.0,1.0,1.0,0.0,Eredivisie,0.0,91.0,0.0,Thomas Oude Kotte,0.0,0.5,0.0,315565.0,Defender,88.4,34.5,6.09,0.0,0.5,0.5,0.0,Vitesse,4.5,0.0,0.0,0.0,5
2752,18.0,0.0,0.7,1.0,1.7,5.0,78.2,0.3,0.0,nl,0.7,0.3,1.0,0.0,2.0,0.7,0.7,Eredivisie,0.0,149.0,0.0,Justin Hoogma,0.0,0.0,0.0,312702.0,Defender,78.2,26.0,6.69,0.0,0.0,0.7,0.0,Heracles,3.3,0.3,0.0,0.0,5
2773,18.0,0.0,0.4,1.4,0.3,2.1,84.3,0.3,0.0,nl,1.3,1.0,4.0,1.0,3.0,1.1,0.4,Eredivisie,0.3,451.0,0.0,Giovanni Troupée,0.1,0.1,0.0,280289.0,Defender,84.3,26.4,6.8,0.0,0.4,1.7,0.0,FC Utrecht,1.1,0.6,0.0,1.0,5
2785,23.0,0.0,0.0,1.0,0.5,3.0,78.6,0.5,0.0,nl,0.0,0.5,0.0,0.0,2.0,2.0,0.0,Eredivisie,0.0,40.0,0.0,Yannick Cortie,0.0,0.5,0.0,129372.0,Defender,78.6,7.0,6.15,0.0,0.0,0.0,183.0,FC Utrecht,1.0,0.0,74.0,1.0,5
