,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
1060,30.0,3.0,1.0,0.1,0.0,0.0,90.7,1.0,0.5,1.5,0.9,1.0,0.6,1.0,SerieA,0.4,Matías Fernández,0.0,0.0,0.0,AM(C),90.7,1.0,1.1,1.3,178.0,Fiorentina,0.7,0.5,72.0,3.0
1088,21.0,0.0,0.8,3.6,0.2,1.0,72.4,2.0,0.6,1.4,1.6,1.0,1.0,0.8,SerieA,0.2,Sergej Milinkovic-Savic,0.2,0.0,0.0,AM(C),72.4,1.0,1.4,1.4,191.0,Lazio,1.2,2.0,76.0,5.0
1104,25.0,2.0,0.8,1.7,0.1,0.5,80.2,1.3,1.2,1.0,2.1,4.0,1.7,0.8,SerieA,0.1,Artur Ionita,0.1,0.0,0.0,AM(C),80.2,0.0,1.2,2.3,186.0,Verona,0.7,0.9,75.0,2.0
1108,31.0,1.0,1.2,1.6,0.0,0.7,79.7,1.2,1.4,0.9,1.6,0.0,0.9,1.2,SerieA,1.0,Emil Hallfredsson,0.0,0.1,0.0,AM(C),79.7,0.0,0.9,2.1,186.0,Verona,1.6,0.6,83.0,8.0
1147,23.0,1.0,1.3,0.1,0.2,0.5,83.5,0.4,1.4,0.7,1.5,0.0,1.7,1.3,SerieA,0.1,Gastón Brugman,0.0,0.0,0.0,AM(C),83.5,0.0,1.1,2.3,172.0,Palermo,3.1,1.0,67.0,2.0
1208,21.0,1.0,0.8,0.2,0.0,0.3,83.8,1.4,0.8,1.7,0.6,3.0,0.5,0.8,SerieA,0.1,Joaquín Correa,0.0,0.0,0.0,AM(C),83.8,1.0,1.4,0.7,184.0,Sampdoria,1.4,1.4,75.0,5.0
1252,32.0,0.0,0.6,0.4,0.0,0.0,82.8,0.2,0.0,0.2,0.4,0.0,0.2,0.6,SerieA,0.4,Alexander Farnerud,0.0,0.0,0.0,AM(C),82.8,0.0,0.4,0.2,181.0,Torino,1.0,0.6,71.0,0.0
1291,30.0,0.0,0.6,3.1,0.4,1.4,73.9,1.0,1.7,1.8,1.3,2.0,2.5,0.6,SerieA,0.1,Simone Missiroli,0.0,0.0,0.0,AM(C),73.9,1.0,0.4,2.4,191.0,Sassuolo,1.8,1.3,77.0,6.0
1394,27.0,0.0,0.4,1.6,0.1,1.0,78.5,0.7,1.0,1.1,1.3,2.0,1.1,0.4,SerieA,0.4,Jasmin Kurtic,0.2,0.0,0.0,AM(C),78.5,1.0,1.3,1.5,186.0,Atalanta,1.3,1.1,88.0,6.0
1414,25.0,1.0,0.6,1.0,0.2,0.7,73.8,0.7,1.8,1.5,2.7,3.0,2.0,0.6,SerieA,0.1,Lorenzo Lollo,0.0,0.0,0.0,AM(C),73.8,2.0,1.3,2.9,180.0,Carpi,1.1,1.2,75.0,10.0
1418,23.0,0.0,0.6,0.5,0.1,0.0,77.5,0.6,0.4,0.6,0.6,3.0,0.3,0.6,SerieA,0.5,Simone Verdi,0.1,0.0,0.0,AM(C),77.5,0.0,1.9,0.9,171.0,Carpi,1.3,0.9,62.0,1.0
1489,31.0,0.0,0.5,0.7,0.4,1.3,76.3,0.5,1.8,0.8,2.0,0.0,1.5,0.5,SerieA,0.5,Emil Hallfredsson,0.0,0.0,0.0,AM(C),76.3,0.0,0.5,1.8,186.0,Udinese,1.1,0.6,83.0,3.0
1491,24.0,0.0,1.0,0.0,0.0,1.0,75.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,SerieA,0.0,Alexander Merkel,0.0,0.0,0.0,AM(C),75.0,0.0,1.0,5.0,177.0,Udinese,2.0,1.0,67.0,1.0
1527,22.0,4.0,1.5,0.5,0.0,1.0,82.5,1.8,0.9,0.9,1.0,5.0,1.4,1.5,SerieA,0.4,Piotr Zielinski,0.0,0.0,0.0,AM(C),82.5,1.0,1.8,2.0,177.0,Empoli,1.6,1.5,64.0,5.0
1530,24.0,11.0,2.2,0.1,0.1,0.5,76.2,2.5,0.4,2.2,1.2,5.0,0.3,2.2,SerieA,0.2,Riccardo Saponara,0.4,0.1,0.0,AM(C),76.2,1.0,2.1,0.9,184.0,Empoli,0.9,2.5,73.0,6.0
1546,22.0,0.0,0.5,0.3,0.1,0.3,75.4,0.8,0.6,1.4,0.5,1.0,0.5,0.5,SerieA,0.1,Rade Krunic,0.1,0.0,0.0,AM(C),75.4,0.0,0.5,0.9,184.0,Empoli,0.3,0.9,74.0,3.0
1605,20.0,1.0,1.1,0.6,0.0,0.2,82.2,0.9,0.5,0.4,1.6,0.0,0.5,1.1,SerieA,0.1,Olivier Ntcham,0.0,0.0,0.0,AM(C),82.2,0.0,1.4,1.2,180.0,Genoa,1.8,0.8,80.0,2.0
1612,28.0,11.0,2.5,0.7,0.1,0.5,86.6,1.5,1.0,0.7,0.4,6.0,0.6,2.5,SerieA,0.2,Marek Hamsik,0.1,0.0,0.0,AM(C),86.6,0.0,2.2,1.5,183.0,Napoli,4.4,1.0,79.0,0.0
1771,27.0,2.0,0.8,0.4,0.0,0.5,77.8,0.8,0.5,0.3,0.5,0.0,0.3,0.8,PremierLeague,0.2,Vadis Odjidja-Ofoe,0.0,0.0,0.0,AM(C),77.8,0.0,0.3,0.9,181.0,Norwich,0.3,0.7,67.0,2.0
1847,27.0,1.0,0.4,0.7,0.2,1.0,77.9,0.2,0.5,0.3,0.3,2.0,1.2,0.4,PremierLeague,0.1,Andy King,0.0,0.0,0.0,AM(C),77.9,0.0,0.8,1.1,183.0,Leicester,1.1,0.5,75.0,2.0
1960,22.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,Jonathan Williams,0.0,0.0,0.0,AM(C),100.0,0.0,0.0,0.0,168.0,Crystal Palace,0.0,0.0,60.0,0.0
2245,20.0,1.0,0.5,0.3,0.0,0.4,79.8,0.9,0.3,0.3,0.8,0.0,0.2,0.5,LaLiga,0.0,Fabián,0.0,0.0,0.0,AM(C),79.8,0.0,0.3,0.8,189.0,Real Betis,0.3,0.8,70.0,0.0
2298,26.0,1.0,0.6,0.6,0.1,0.3,76.5,1.3,0.4,0.9,0.3,2.0,0.3,0.6,LaLiga,0.1,Eraso,0.3,0.0,0.0,AM(C),76.5,0.0,0.8,0.3,180.0,Athletic Bilbao,0.2,1.3,71.0,2.0
2314,25.0,4.0,1.2,0.2,0.1,0.3,84.3,2.0,1.1,2.0,0.9,5.0,0.6,1.2,LaLiga,0.3,Tana,0.1,0.0,0.0,AM(C),84.3,0.0,1.1,1.1,169.0,Las Palmas,1.1,2.3,68.0,2.0
2327,41.0,0.0,0.5,0.2,0.0,0.2,87.9,0.9,0.0,1.1,0.0,0.0,0.5,0.5,LaLiga,0.0,Juan Carlos Valerón,0.1,0.0,0.0,AM(C),87.9,0.0,0.1,0.2,180.0,Las Palmas,1.2,0.4,72.0,0.0
2406,20.0,0.0,0.5,0.5,0.0,0.1,70.0,1.6,0.0,2.4,1.0,1.0,0.5,0.5,LaLiga,0.1,Dani Ndi,0.9,0.0,0.0,AM(C),70.0,0.0,0.9,0.6,178.0,Sporting Gijon,0.3,2.3,76.0,2.0
2491,23.0,0.0,0.8,0.1,0.1,0.0,82.2,1.0,0.3,0.9,1.4,0.0,0.6,0.8,LaLiga,0.2,Simone Verdi,0.3,0.0,0.0,AM(C),82.2,0.0,0.7,0.4,171.0,Eibar,0.3,1.0,62.0,2.0
2492,33.0,0.0,0.0,0.0,0.0,0.2,86.8,0.2,0.0,0.3,0.0,1.0,0.0,0.0,LaLiga,0.0,Mikel Arruabarrena,0.2,0.0,0.0,AM(C),86.8,0.0,0.2,0.2,188.0,Eibar,0.2,0.3,78.0,0.0
2740,23.0,4.0,1.4,0.7,0.1,0.3,74.8,1.9,1.0,1.7,0.8,8.0,1.2,1.4,Eredivisie,1.0,Iliass Bel Hassani,0.1,0.0,0.0,AM(C),74.8,0.0,2.2,1.7,173.0,Heracles,2.6,1.8,72.0,3.0
2745,24.0,6.0,1.3,0.7,0.1,1.6,73.7,1.2,1.1,2.1,1.8,7.0,1.2,1.3,Eredivisie,0.7,Thomas Bruns,0.1,0.0,1.0,AM(C),73.7,0.0,1.8,2.3,177.0,Heracles,3.8,1.8,69.0,9.0
2758,24.0,2.0,0.6,0.0,0.0,0.2,80.5,0.7,0.4,0.4,0.5,0.0,0.6,0.6,Eredivisie,0.2,Peter van Ooijen,0.0,0.0,0.0,AM(C),80.5,0.0,0.6,0.9,179.0,Heracles,0.5,0.6,75.0,1.0
2771,19.0,6.0,1.1,0.5,0.1,0.1,84.0,1.4,0.1,0.9,0.4,5.0,0.6,1.1,Eredivisie,0.2,Bart Ramselaar,0.2,0.0,0.0,AM(C),84.0,0.0,1.2,0.9,180.0,FC Utrecht,0.9,1.5,69.0,3.0
2792,23.0,8.0,1.8,1.7,0.2,0.6,78.7,1.3,0.6,0.7,0.8,13.0,0.9,1.8,Eredivisie,0.1,Davy Klaassen,0.2,0.0,0.0,AM(C),78.7,0.0,1.5,1.4,179.0,Ajax,1.3,1.5,70.0,4.0
2828,23.0,2.0,1.2,0.6,0.0,0.2,77.0,0.8,0.9,0.6,1.0,1.0,0.7,1.2,Eredivisie,1.1,Marcel Ritzmaier,0.2,0.0,0.0,AM(C),77.0,0.0,1.1,0.8,176.0,NEC Nijmegen,2.6,0.9,68.0,3.0
2886,33.0,0.0,0.3,1.4,0.0,0.2,59.2,0.3,0.3,0.8,0.6,0.0,0.4,0.3,Eredivisie,0.1,Robert Braber,0.1,0.0,0.0,AM(C),59.2,0.0,0.4,0.5,193.0,Willem II,0.2,0.2,78.0,2.0
2921,20.0,3.0,1.8,0.2,0.1,0.3,80.3,1.5,0.4,1.0,0.3,4.0,0.8,1.8,Eredivisie,1.2,Jack Byrne,0.1,0.0,0.0,AM(C),80.3,0.0,1.5,0.3,175.0,Cambuur,6.3,0.7,73.0,5.0
2927,23.0,2.0,0.8,1.7,0.1,1.3,69.1,1.2,1.1,1.4,0.6,4.0,1.1,0.8,Eredivisie,0.1,Sander van de Streek,0.1,0.1,0.0,AM(C),69.1,1.0,1.8,1.6,180.0,Cambuur,0.9,1.6,74.0,2.0
2930,22.0,1.0,0.6,0.5,0.2,0.4,86.2,1.3,1.4,1.5,1.5,2.0,1.5,0.6,Eredivisie,0.1,Jamiro Monteiro,0.1,0.0,0.0,AM(C),86.2,1.0,0.8,2.0,175.0,Cambuur,3.1,1.1,72.0,4.0
2956,30.0,2.0,0.9,1.0,0.1,1.3,70.7,0.8,1.1,1.0,1.1,8.0,0.8,0.9,Eredivisie,0.8,Tom Van Hyfte,0.2,0.0,0.0,AM(C),70.7,0.0,0.9,2.1,187.0,Roda,1.1,1.4,68.0,5.0
2985,29.0,0.0,0.5,1.1,0.1,1.7,77.8,0.7,1.7,0.3,1.2,0.0,2.2,0.5,Eredivisie,0.3,Luigi Bruins,0.0,0.0,0.0,AM(C),77.8,0.0,0.8,1.6,178.0,Excelsior,3.6,0.7,73.0,4.0
2992,26.0,3.0,1.2,0.8,0.1,1.0,74.5,0.9,1.3,0.6,1.3,6.0,1.2,1.2,Eredivisie,0.9,Jeff Stans,0.1,0.0,0.0,AM(C),74.5,0.0,0.9,1.6,182.0,Excelsior,1.7,1.0,72.0,1.0
3006,22.0,0.0,0.8,0.5,0.2,2.1,67.6,0.6,0.9,1.4,1.6,2.0,1.3,0.8,Eredivisie,0.5,Karim Tarfi,0.1,0.1,0.0,AM(C),67.6,1.0,1.9,2.4,175.0,De Graafschap,2.7,1.3,70.0,3.0
3021,23.0,3.0,1.1,0.4,0.0,0.1,70.1,1.5,1.0,0.4,0.9,1.0,0.4,1.1,Eredivisie,0.6,Youssef El Jebli,0.1,0.0,0.0,AM(C),70.1,0.0,1.1,0.7,177.0,De Graafschap,0.7,1.5,72.0,1.0
3023,21.0,0.0,0.2,0.1,0.0,0.4,69.8,0.5,0.2,0.2,0.3,0.0,0.4,0.2,Eredivisie,0.2,Dean Koolhof,0.0,0.0,0.0,AM(C),69.8,0.0,0.9,0.8,179.0,De Graafschap,0.4,0.8,69.0,0.0
3041,24.0,1.0,0.4,1.1,0.1,0.6,76.2,0.9,1.0,0.8,1.4,5.0,1.6,0.4,Eredivisie,0.5,Kevin Jansen,0.1,0.0,0.0,AM(C),76.2,0.0,1.1,1.7,183.0,ADO Den Haag,1.3,1.4,77.0,5.0
3077,21.0,1.0,0.8,0.0,0.0,0.0,82.5,1.0,0.8,1.8,0.5,0.0,0.5,0.8,Eredivisie,0.0,Shadrach Eghan,0.0,0.0,0.0,AM(C),82.5,0.0,0.5,0.8,165.0,Twente,0.3,1.3,65.0,0.0
3100,21.0,2.0,0.6,0.4,0.1,0.5,69.1,0.8,0.7,0.6,0.7,3.0,0.5,0.6,Eredivisie,0.4,Wouter Marinus,0.1,0.0,0.0,AM(C),69.1,0.0,1.4,0.8,177.0,PEC Zwolle,1.2,1.0,73.0,2.0
27,22.0,5.0,1.7,1.0,0.0,0.4,83.4,1.1,0.7,0.8,0.9,5.0,0.7,1.7,Bundesliga,0.7,Julian Draxler,0.1,0.0,0.0,AM(CLR),83.4,1.0,1.6,0.8,187.0,Wolfsburg,2.4,0.9,76.0,4.0
30,27.0,0.0,1.5,1.0,0.0,0.5,75.6,0.5,0.5,0.5,0.5,1.0,0.0,1.5,Bundesliga,0.5,Ivan Perisic,1.0,0.0,0.0,AM(CLR),75.6,0.0,1.5,1.5,187.0,Wolfsburg,2.5,0.5,81.0,0.0
55,22.0,0.0,0.7,1.7,0.0,0.0,81.8,1.0,0.7,1.0,1.3,1.0,1.0,0.7,Bundesliga,0.3,Julian Draxler,0.3,0.0,0.0,AM(CLR),81.8,0.0,3.3,0.7,187.0,Schalke 04,5.7,0.7,76.0,1.0
166,33.0,2.0,2.2,1.8,0.1,0.7,75.6,1.2,0.9,2.3,2.3,1.0,1.5,2.2,Bundesliga,1.5,Szabolcs Huszti,0.1,0.0,0.0,AM(CLR),75.6,0.0,1.3,2.4,173.0,Eintracht Frankfurt,1.3,1.3,72.0,5.0
207,20.0,3.0,0.7,1.0,0.1,0.1,64.9,1.0,0.4,0.8,1.2,1.0,0.8,0.7,Bundesliga,0.2,Levin Öztunali,0.3,0.0,0.0,AM(CLR),64.9,0.0,1.0,0.8,184.0,Werder Bremen,0.2,1.1,80.0,2.0
272,27.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,Bundesliga,0.0,Zoltán Stieber,0.0,0.0,0.0,AM(CLR),100.0,0.0,0.0,0.0,175.0,Hamburger SV,0.5,0.5,67.0,0.0
338,22.0,4.0,1.3,0.8,0.1,0.2,71.2,1.0,1.7,2.2,1.8,3.0,1.3,1.3,Bundesliga,0.3,Leonardo Bittencourt,0.2,0.0,0.0,AM(CLR),71.2,1.0,1.3,2.7,171.0,FC Cologne,0.8,1.7,63.0,2.0
395,28.0,1.0,1.3,0.8,0.0,0.8,71.1,0.5,0.7,1.5,0.8,0.0,1.0,1.3,Bundesliga,0.2,Tarik Elyounoussi,0.3,0.0,0.0,AM(CLR),71.1,0.0,0.5,1.8,172.0,Hoffenheim,0.3,0.8,66.0,0.0
410,26.0,6.0,2.9,0.4,0.0,0.0,80.1,1.3,0.3,1.6,0.4,5.0,0.8,2.9,Bundesliga,1.1,Hiroshi Kiyotake,0.4,0.0,0.0,AM(CLR),80.1,0.0,1.3,0.5,172.0,Hannover 96,2.0,2.3,66.0,0.0
464,21.0,1.0,1.2,0.0,0.0,0.0,81.3,1.2,0.5,0.7,1.0,0.0,0.3,1.2,Bundesliga,0.2,Adnan Januzaj,0.2,0.0,0.0,AM(CLR),81.3,0.0,0.7,0.2,180.0,Borussia Dortmund,0.3,0.7,75.0,0.0
523,23.0,4.0,1.6,0.9,0.0,0.1,85.1,1.9,0.9,1.6,0.8,9.0,0.8,1.6,Ligue1,0.7,Lucas Moura,0.2,0.0,0.0,AM(CLR),85.1,0.0,1.8,1.3,172.0,Paris Saint Germain,0.4,1.8,72.0,3.0
529,27.0,6.0,1.8,0.2,0.0,0.1,82.3,1.2,1.6,0.9,0.6,2.0,0.4,1.8,Ligue1,0.1,Javier Pastore,0.1,0.0,0.0,AM(CLR),82.3,0.0,1.3,0.9,187.0,Paris Saint Germain,2.3,0.8,78.0,1.0
556,24.0,4.0,1.5,0.5,0.1,0.2,77.2,1.1,0.7,1.1,1.4,6.0,0.6,1.5,Ligue1,1.4,Valentin Eysseric,0.0,0.0,0.0,AM(CLR),77.2,0.0,1.3,0.6,177.0,Saint-Etienne,1.1,2.0,77.0,6.0
583,34.0,4.0,1.5,0.7,0.0,0.2,70.4,1.0,1.3,0.8,1.0,5.0,0.8,1.5,Ligue1,1.2,Gaël Danic,0.3,0.0,0.0,AM(CLR),70.4,0.0,1.1,1.3,176.0,SC Bastia,2.5,1.5,65.0,7.0
631,19.0,5.0,1.7,0.3,0.0,0.1,72.3,2.3,0.6,1.2,0.1,12.0,0.7,1.7,Ligue1,0.9,Ousmane Dembele,0.3,0.0,0.0,AM(CLR),72.3,0.0,2.2,0.8,177.0,Rennes,0.6,2.5,61.0,1.0
662,25.0,4.0,1.9,0.9,0.0,0.1,73.8,1.5,0.8,2.1,0.8,4.0,1.5,1.9,Ligue1,1.8,Nicolas Benezet,0.2,0.0,0.0,AM(CLR),73.8,1.0,1.2,1.8,170.0,Guingamp,1.0,1.7,65.0,2.0
724,20.0,3.0,1.1,0.5,0.1,0.4,83.3,2.0,0.7,1.6,0.5,5.0,0.8,1.1,Ligue1,1.0,Thomas Lemar,0.2,0.1,0.0,AM(CLR),83.3,0.0,1.4,1.5,170.0,Monaco,1.7,1.6,58.0,1.0
753,24.0,8.0,1.6,0.6,0.0,0.2,76.3,1.6,1.1,1.3,0.9,8.0,0.6,1.6,Ligue1,0.7,Rachid Ghezzal,0.2,0.0,0.0,AM(CLR),76.3,0.0,1.8,1.2,182.0,Lyon,1.7,1.9,65.0,5.0
790,28.0,0.0,0.3,0.0,0.0,0.0,69.8,2.3,1.0,1.7,0.3,0.0,2.3,0.3,Ligue1,1.3,Anthony Mounier,1.0,0.0,0.0,AM(CLR),69.8,0.0,0.7,1.7,174.0,Montpellier,1.3,2.0,69.0,0.0
893,24.0,0.0,0.0,0.0,0.0,0.0,92.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Ligue1,1.0,Valentin Eysseric,0.0,0.0,0.0,AM(CLR),92.3,0.0,0.0,1.0,177.0,Nice,2.0,0.0,77.0,0.0
978,23.0,0.0,1.4,0.4,0.1,0.1,76.6,1.9,0.4,0.7,0.6,2.0,0.4,1.4,Ligue1,1.2,Florian Thauvin,0.3,0.0,0.0,AM(CLR),76.6,1.0,1.1,0.8,179.0,Marseille,1.1,1.9,70.0,0.0
1081,23.0,4.0,0.8,0.2,0.1,0.3,71.6,1.7,0.9,1.5,0.9,7.0,1.0,0.8,SerieA,0.6,Felipe Anderson,0.1,0.0,0.0,AM(CLR),71.6,0.0,1.4,1.7,175.0,Lazio,1.3,1.9,70.0,2.0
1164,26.0,8.0,2.1,0.6,0.1,0.9,82.2,2.2,0.7,2.5,1.3,6.0,1.2,2.1,SerieA,1.4,Giacomo Bonaventura,0.1,0.0,0.0,AM(CLR),82.2,0.0,3.2,0.8,181.0,AC Milan,2.0,1.5,75.0,8.0
1219,29.0,0.0,0.0,0.0,0.0,0.6,79.2,0.6,0.4,0.8,0.8,1.0,0.4,0.0,SerieA,0.1,Lazaros Christodoulopoulos,0.0,0.1,0.0,AM(CLR),79.2,0.0,0.6,0.7,183.0,Sampdoria,0.3,1.0,77.0,3.0
1274,28.0,2.0,1.1,0.4,0.0,0.2,,1.8,1.0,1.1,1.3,4.0,0.6,1.1,SerieA,,Anthony Mounier,0.4,0.0,0.0,AM(CLR),72.3,0.0,0.7,1.3,174.0,Bologna,,1.5,69.0,6.0
1277,24.0,2.0,0.7,0.7,0.1,0.6,,1.9,0.7,1.0,1.3,0.0,1.0,0.7,SerieA,,Luca Rizzo,0.1,0.0,0.0,AM(CLR),77.6,1.0,0.7,1.3,185.0,Bologna,,1.5,80.0,2.0
1361,26.0,2.0,0.9,0.3,0.0,0.4,85.8,1.1,0.3,0.4,0.4,2.0,0.5,0.9,SerieA,0.5,Iago Falque,0.2,0.0,0.0,AM(CLR),85.8,0.0,0.7,0.7,174.0,Roma,0.9,0.4,69.0,1.0
1378,29.0,4.0,2.3,0.1,0.0,0.3,83.0,1.9,1.5,2.5,1.4,1.0,1.1,2.3,SerieA,1.6,Maximiliano Moralez,0.3,0.0,0.0,AM(CLR),83.0,0.0,1.5,1.3,161.0,Atalanta,1.5,2.1,54.0,2.0
1451,27.0,6.0,0.9,2.0,0.2,0.7,77.0,0.7,0.6,0.4,0.6,7.0,0.8,0.9,SerieA,0.4,Ivan Perisic,0.3,0.0,0.0,AM(CLR),77.0,0.0,2.0,0.7,187.0,Inter,1.2,1.3,81.0,5.0
1506,27.0,1.0,0.9,1.6,0.1,0.9,75.1,1.5,2.3,1.1,1.7,3.0,2.5,0.9,SerieA,0.4,Lucas Castro,0.1,0.0,0.0,AM(CLR),75.1,0.0,1.3,2.8,182.0,Chievo,1.4,1.9,75.0,9.0
1623,29.0,5.0,1.0,0.1,0.1,0.1,77.0,0.6,0.4,1.1,1.1,5.0,0.3,1.0,SerieA,0.3,Dries Mertens,0.1,0.0,0.0,AM(CLR),77.0,0.0,1.6,0.4,169.0,Napoli,0.4,0.5,61.0,7.0
1666,24.0,6.0,1.1,0.8,0.1,0.4,80.8,1.6,0.5,1.9,1.2,11.0,0.9,1.1,PremierLeague,0.4,Sadio Mané,0.7,0.1,0.0,AM(CLR),80.8,2.0,2.3,1.5,175.0,Southampton,0.8,2.6,69.0,4.0
1668,27.0,12.0,2.2,0.3,0.1,0.5,73.4,1.8,0.7,1.0,0.7,7.0,0.7,2.2,PremierLeague,1.4,Dusan Tadic,0.3,0.0,0.0,AM(CLR),73.4,0.0,1.7,1.1,181.0,Southampton,0.8,1.5,76.0,2.0
1685,25.0,1.0,0.7,0.3,0.0,0.3,86.7,0.3,0.0,0.0,0.0,0.0,0.3,0.7,PremierLeague,0.0,Gastón Ramírez,0.0,0.0,0.0,AM(CLR),86.7,0.0,0.0,0.7,183.0,Southampton,0.0,0.3,77.0,0.0
1696,28.0,6.0,1.7,0.8,0.1,1.2,82.4,1.9,1.1,1.0,0.9,4.0,0.7,1.7,PremierLeague,0.4,Adam Lallana,0.5,0.0,0.0,AM(CLR),82.4,0.0,1.5,2.0,172.0,Liverpool,0.8,1.6,73.0,2.0
1720,23.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PremierLeague,0.0,João Teixeira,0.0,0.0,0.0,AM(CLR),100.0,0.0,0.0,1.0,167.0,Liverpool,0.0,0.0,64.0,0.0
1754,22.0,3.0,1.3,0.2,0.0,0.3,77.5,1.3,0.8,0.8,0.8,6.0,0.4,1.3,PremierLeague,0.7,Nathan Redmond,0.2,0.0,0.0,AM(CLR),77.5,0.0,1.5,0.9,173.0,Norwich,0.8,1.4,69.0,0.0
1832,25.0,11.0,1.8,0.9,0.1,0.4,73.6,2.4,1.9,2.2,0.5,17.0,1.0,1.8,PremierLeague,0.9,Riyad Mahrez,0.1,0.0,0.0,AM(CLR),73.6,0.0,2.3,1.4,179.0,Leicester,1.4,2.1,61.0,1.0
1891,24.0,9.0,2.2,0.4,0.1,0.1,78.6,2.1,1.5,1.0,1.9,5.0,0.8,2.2,PremierLeague,1.1,Erik Lamela,0.4,0.0,0.0,AM(CLR),78.6,0.0,1.7,2.4,183.0,Tottenham,0.6,1.9,79.0,9.0
2057,28.0,5.0,1.4,0.1,0.0,0.5,89.2,1.4,1.2,0.8,0.6,6.0,0.6,1.4,PremierLeague,0.5,Juan Mata,0.2,0.0,0.0,AM(CLR),89.2,1.0,1.5,0.8,170.0,Manchester United,2.6,0.8,63.0,4.0
2062,23.0,1.0,0.6,0.1,0.0,0.4,84.7,1.0,1.2,0.8,1.0,4.0,0.6,0.6,PremierLeague,0.1,Jesse Lingard,0.2,0.0,0.0,AM(CLR),84.7,0.0,1.2,1.5,168.0,Manchester United,0.4,1.5,58.0,4.0
2072,21.0,0.0,0.2,0.0,0.0,0.2,88.1,0.8,0.2,0.6,1.0,1.0,0.0,0.2,PremierLeague,0.0,Adnan Januzaj,0.0,0.0,0.0,AM(CLR),88.1,0.0,0.8,0.2,180.0,Manchester United,1.2,0.8,75.0,1.0
2103,23.0,0.0,0.4,0.2,0.0,0.2,68.6,0.5,0.4,1.2,0.4,0.0,0.5,0.4,PremierLeague,0.4,Florian Thauvin,0.2,0.0,0.0,AM(CLR),68.6,0.0,0.6,0.6,179.0,Newcastle United,0.2,0.9,70.0,1.0
2172,22.0,4.0,1.4,0.3,0.1,0.4,72.9,1.1,1.0,1.3,0.8,4.0,0.8,1.4,LaLiga,1.1,Denis Suárez,0.1,0.0,0.0,AM(CLR),72.9,0.0,1.1,1.6,181.0,Villarreal,0.5,1.7,72.0,3.0
2267,26.0,2.0,0.8,0.2,0.1,0.2,86.1,1.4,0.8,1.0,0.5,2.0,0.6,0.8,LaLiga,0.2,Víctor Rodríguez,0.1,0.0,0.0,AM(CLR),86.1,0.0,1.4,1.2,170.0,Getafe,0.8,1.8,70.0,1.0
2269,21.0,3.0,0.3,0.1,0.0,0.2,85.8,0.6,0.4,0.2,0.9,2.0,0.5,0.3,LaLiga,0.1,Moi Gómez,0.0,0.0,0.0,AM(CLR),85.8,0.0,0.7,0.6,179.0,Getafe,0.8,0.5,72.0,3.0
2330,20.0,10.0,2.0,0.3,0.0,0.1,81.0,1.8,1.6,1.7,1.1,4.0,0.5,2.0,LaLiga,1.3,Marco Asensio,0.1,0.0,0.0,AM(CLR),81.0,0.0,1.8,1.6,178.0,Espanyol,1.2,1.8,70.0,3.0
2464,29.0,3.0,0.4,0.2,0.0,0.1,92.3,1.2,0.6,0.8,1.2,2.0,0.6,0.4,LaLiga,0.1,Arda Turan,0.1,0.0,0.0,AM(CLR),92.3,0.0,0.6,1.4,178.0,Barcelona,1.4,0.7,76.0,5.0
2526,30.0,7.0,1.7,0.6,0.1,1.2,77.8,3.3,0.4,2.6,0.7,7.0,0.8,1.7,LaLiga,0.6,Orellana,0.3,0.0,0.0,AM(CLR),77.8,1.0,2.3,1.0,171.0,Celta Vigo,2.4,2.5,70.0,9.0
2557,24.0,8.0,2.3,0.2,0.0,0.1,86.9,0.9,1.0,0.7,0.5,7.0,0.6,2.3,LaLiga,1.5,James Rodríguez,0.2,0.0,0.0,AM(CLR),86.9,0.0,1.5,1.3,180.0,Real Madrid,2.0,1.0,75.0,1.0
2579,23.0,3.0,0.9,0.3,0.0,0.1,78.8,1.2,0.8,2.0,0.7,3.0,1.2,0.9,LaLiga,0.4,Fede Cartabia,0.1,0.0,0.0,AM(CLR),78.8,0.0,2.0,1.4,179.0,Deportivo La Coruna,1.4,1.7,66.0,3.0
2582,27.0,3.0,1.5,0.6,0.0,0.4,82.2,0.6,0.7,0.9,0.7,5.0,1.3,1.5,LaLiga,0.9,Faycal Fajr,0.1,0.0,0.0,AM(CLR),82.2,0.0,1.2,1.3,178.0,Deportivo La Coruna,2.7,1.0,72.0,3.0
2623,25.0,0.0,0.7,0.1,0.0,0.3,82.8,0.5,0.5,0.9,1.1,0.0,0.3,0.7,LaLiga,0.8,Sergio Canales,0.2,0.0,0.0,AM(CLR),82.8,0.0,1.5,0.8,179.0,Real Sociedad,0.4,0.8,65.0,3.0
