,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
2000,31.0,2.0,0.9,1.3,0.2,1.3,87.4,1.0,1.8,1.0,1.7,2.0,1.7,0.9,PremierLeague,0.1,Fernandinho,0.0,0.2,0.0,DMC,87.4,0.0,0.9,3.2,179.0,Manchester City,2.5,0.8,67.0,8.0
2004,28.0,0.0,0.3,1.6,0.2,1.5,89.0,0.4,1.6,0.4,1.1,2.0,1.8,0.3,PremierLeague,0.0,Fernando,0.0,0.1,0.0,DMC,89.0,0.0,0.6,2.5,183.0,Manchester City,2.0,0.4,76.0,4.0
2035,24.0,1.0,0.1,1.3,0.5,0.9,78.6,0.5,1.1,0.4,0.8,0.0,1.5,0.1,PremierLeague,0.0,Pedro Obiang,0.0,0.0,0.0,DMC,78.6,0.0,0.3,1.8,185.0,West Ham,1.1,0.3,75.0,2.0
2054,26.0,0.0,0.3,0.7,0.2,1.7,89.5,0.4,0.8,0.5,1.8,1.0,2.5,0.3,PremierLeague,0.0,Morgan Schneiderlin,0.0,0.0,0.0,DMC,89.5,0.0,0.4,2.4,181.0,Manchester United,3.4,0.7,75.0,3.0
2120,26.0,2.0,1.3,0.2,0.4,0.7,82.9,0.8,1.2,0.3,0.9,2.0,1.8,1.3,PremierLeague,1.1,Ashley Westwood,0.0,0.0,0.0,DMC,82.9,0.0,1.2,1.9,175.0,Aston Villa,3.6,0.5,67.0,6.0
2140,26.0,2.0,0.9,1.7,0.3,1.9,83.8,1.0,0.9,1.3,0.8,1.0,2.4,0.9,PremierLeague,0.1,Jack Cork,0.1,0.1,1.0,DMC,83.8,0.0,0.5,2.2,183.0,Swansea,2.3,0.8,70.0,3.0
2155,27.0,1.0,0.8,0.6,0.1,0.6,90.9,0.9,0.8,0.9,0.7,2.0,1.0,0.8,PremierLeague,0.1,Ki Sung-yueng,0.0,0.0,1.0,DMC,90.9,0.0,0.9,1.1,187.0,Swansea,3.5,0.7,79.0,4.0
2204,20.0,0.0,0.4,1.3,0.2,1.0,75.5,1.7,0.6,2.3,1.3,0.0,1.5,0.4,LaLiga,0.1,Danilo,0.0,0.1,0.0,DMC,75.5,0.0,0.8,2.4,183.0,Valencia,1.7,1.2,74.0,4.0
2266,22.0,1.0,0.5,1.6,0.1,1.0,81.4,1.9,0.8,1.2,1.5,2.0,1.0,0.5,LaLiga,0.0,Álvaro Medrán,0.1,0.0,0.0,DMC,81.4,0.0,1.6,0.9,176.0,Getafe,2.3,1.2,68.0,7.0
2313,27.0,1.0,0.3,1.7,0.1,1.1,87.8,0.8,0.8,2.0,1.0,1.0,1.5,0.3,LaLiga,0.0,Vicente Gómez,0.0,0.1,0.0,DMC,87.8,0.0,0.3,1.9,187.0,Las Palmas,1.3,1.1,77.0,3.0
2320,27.0,2.0,0.5,0.4,0.2,0.8,87.8,1.5,1.1,1.4,1.3,1.0,1.2,0.5,LaLiga,0.1,Roque,0.1,0.1,0.0,DMC,87.8,0.0,1.0,1.7,171.0,Las Palmas,2.3,1.7,68.0,12.0
2321,27.0,0.0,0.6,0.7,0.3,1.3,83.9,0.2,1.0,0.7,1.0,0.0,1.7,0.6,LaLiga,0.4,Montoro,0.0,0.1,0.0,DMC,83.9,0.0,0.1,1.1,181.0,Las Palmas,2.4,0.4,74.0,2.0
2323,25.0,0.0,0.1,1.3,0.0,0.8,85.5,0.6,1.1,0.8,0.8,1.0,1.6,0.1,LaLiga,0.0,Hernán,0.0,0.1,0.0,DMC,85.5,0.0,0.5,1.3,180.0,Las Palmas,1.2,0.9,74.0,4.0
2325,31.0,1.0,0.8,0.6,0.0,0.1,85.3,1.0,0.5,2.4,1.3,0.0,1.0,0.8,LaLiga,0.3,Juan Emmanuel Culio,0.0,0.0,0.0,DMC,85.3,1.0,0.4,1.5,176.0,Las Palmas,1.1,1.0,75.0,2.0
2335,21.0,0.0,1.0,0.8,0.2,1.1,88.4,0.7,1.4,0.3,1.3,1.0,1.7,1.0,LaLiga,0.3,Joan Jordán,0.1,0.2,0.0,DMC,88.4,0.0,1.0,2.4,184.0,Espanyol,3.9,0.2,74.0,3.0
2351,29.0,0.0,0.2,0.8,0.3,1.0,83.7,0.4,0.6,0.8,0.8,0.0,1.5,0.2,LaLiga,0.0,José Cañas,0.0,0.0,0.0,DMC,83.7,0.0,0.0,1.1,177.0,Espanyol,3.2,0.3,71.0,5.0
2366,26.0,0.0,0.2,2.2,0.1,1.9,76.2,0.4,0.9,0.7,0.9,0.0,2.4,0.2,LaLiga,0.0,Rene Krhin,0.0,0.1,0.0,DMC,76.2,0.0,0.3,1.6,189.0,Granada,1.0,0.2,80.0,3.0
2399,23.0,1.0,0.4,1.6,0.4,1.7,75.5,0.7,1.3,0.3,1.3,0.0,2.5,0.4,LaLiga,0.1,Omar Mascarell,0.0,0.0,0.0,DMC,75.5,0.0,0.4,1.8,180.0,Sporting Gijon,2.9,0.7,70.0,5.0
2400,23.0,2.0,0.7,0.3,0.2,0.4,78.4,0.8,0.9,0.9,1.5,0.0,1.3,0.7,LaLiga,0.2,Rachid,0.0,0.0,0.0,DMC,78.4,0.0,0.3,2.0,190.0,Sporting Gijon,1.8,0.8,76.0,2.0
2413,26.0,0.0,0.2,2.9,0.6,3.0,84.3,0.5,0.5,2.0,1.8,0.0,4.5,0.2,LaLiga,0.0,Grzegorz Krychowiak,0.1,0.0,2.0,DMC,84.3,0.0,0.8,2.5,186.0,Sevilla,3.0,0.8,85.0,6.0
2434,22.0,1.0,0.3,0.3,0.4,0.6,86.2,0.9,1.8,2.1,2.1,0.0,1.8,0.3,LaLiga,0.0,Sebastián Cristóforo,0.0,0.0,0.0,DMC,86.2,0.0,0.1,2.9,173.0,Sevilla,1.9,1.0,70.0,5.0
2449,27.0,4.0,0.5,1.7,0.1,0.7,89.8,0.7,1.1,1.9,0.9,0.0,1.9,0.5,LaLiga,0.1,Sergio Busquets,0.0,0.1,0.0,DMC,89.8,0.0,0.2,2.9,189.0,Barcelona,4.7,0.4,76.0,6.0
2471,23.0,1.0,0.4,1.7,0.4,1.2,73.3,1.2,1.5,0.8,2.4,3.0,2.6,0.4,LaLiga,0.1,Gonzalo Escalante,0.0,0.0,0.0,DMC,73.3,0.0,0.7,3.4,182.0,Eibar,2.2,1.2,76.0,15.0
2475,26.0,0.0,0.4,1.6,0.1,1.0,76.4,0.7,1.3,1.3,1.3,0.0,2.7,0.4,LaLiga,0.0,Dani García,0.0,0.0,0.0,DMC,76.4,0.0,0.6,2.9,180.0,Eibar,6.2,0.8,75.0,15.0
2516,23.0,1.0,0.5,0.5,0.0,0.2,78.4,0.5,0.3,0.5,0.8,2.0,1.2,0.5,LaLiga,0.2,Thomas Partey,0.1,0.0,0.0,DMC,78.4,0.0,0.7,1.7,185.0,Atletico Madrid,0.8,0.5,75.0,3.0
2537,29.0,1.0,0.1,0.1,0.1,0.7,89.1,0.6,1.3,0.9,0.7,0.0,2.1,0.1,LaLiga,0.0,Marcelo Díaz,0.0,0.0,0.0,DMC,89.1,0.0,0.9,1.4,166.0,Celta Vigo,4.0,0.8,63.0,3.0
2540,23.0,1.0,0.1,0.6,0.0,0.9,83.4,0.6,0.3,0.5,0.9,0.0,1.3,0.1,LaLiga,0.0,Nemanja Radoja,0.1,0.0,0.0,DMC,83.4,0.0,0.2,1.9,186.0,Celta Vigo,1.1,0.4,77.0,5.0
2558,24.0,3.0,0.3,1.9,0.4,1.4,87.2,0.4,1.6,1.6,1.7,1.0,2.0,0.3,LaLiga,0.0,Casemiro,0.0,0.0,0.0,DMC,87.2,0.0,0.9,3.1,184.0,Real Madrid,4.8,0.6,80.0,7.0
2612,23.0,7.0,1.6,0.6,0.1,0.2,81.6,0.3,0.4,0.3,0.7,0.0,1.3,1.6,LaLiga,1.6,Rubén Pardo,0.0,0.0,0.0,DMC,81.6,0.0,1.3,0.9,182.0,Real Sociedad,3.6,0.7,68.0,7.0
2648,31.0,0.0,0.3,1.5,0.2,1.2,80.9,0.3,0.5,0.5,2.0,0.0,1.8,0.3,LaLiga,0.0,Manuel Iturra,0.0,0.2,0.0,DMC,80.9,1.0,0.0,1.8,172.0,Rayo Vallecano,0.3,0.7,74.0,2.0
2661,28.0,0.0,0.3,2.0,0.0,1.7,77.9,0.5,1.5,1.3,0.9,0.0,2.2,0.3,LaLiga,0.0,José Mari,0.0,0.1,0.0,DMC,77.9,0.0,1.0,2.4,181.0,Levante,3.3,0.8,69.0,5.0
2674,22.0,3.0,0.6,0.9,0.0,0.5,84.9,1.4,0.6,0.8,0.9,2.0,0.9,0.6,LaLiga,0.1,Víctor Camarasa,0.1,0.0,0.0,DMC,84.9,0.0,0.8,1.3,183.0,Levante,1.9,1.4,76.0,4.0
2689,22.0,0.0,1.0,0.0,0.0,0.0,80.6,2.0,1.0,1.0,1.0,0.0,0.0,1.0,LaLiga,1.0,Sergi Darder,0.0,0.0,0.0,DMC,80.6,0.0,3.0,4.0,180.0,Malaga,3.0,1.0,71.0,1.0
2705,30.0,0.0,0.5,1.0,0.0,0.5,89.1,1.5,0.0,0.0,0.0,0.0,0.0,0.5,LaLiga,0.5,Fábio Espinho,0.0,0.0,0.0,DMC,89.1,0.0,1.0,0.0,171.0,Malaga,0.0,0.0,65.0,0.0
2750,23.0,2.0,0.5,1.2,0.4,1.4,81.1,0.6,0.7,0.8,0.9,1.0,2.7,0.5,Eredivisie,0.1,Joey Pelupessy,0.0,0.1,0.0,DMC,81.1,0.0,0.5,2.2,172.0,Heracles,2.2,0.5,63.0,5.0
2757,26.0,0.0,0.0,0.4,1.2,1.0,89.1,0.2,0.0,1.0,0.0,0.0,2.4,0.0,Eredivisie,0.0,Dario Vujicevic,0.0,0.0,0.0,DMC,89.1,0.0,0.2,0.8,180.0,Heracles,1.4,0.2,73.0,0.0
2768,23.0,1.0,0.5,1.0,0.3,1.6,85.2,1.0,1.1,1.5,1.1,3.0,2.4,0.5,Eredivisie,0.1,Rico Strieder,0.0,0.1,0.0,DMC,85.2,0.0,0.4,2.0,174.0,FC Utrecht,2.9,0.6,69.0,4.0
2781,22.0,1.0,0.3,0.0,0.0,0.2,83.0,0.7,0.2,0.5,0.2,0.0,1.5,0.3,Eredivisie,0.5,Mark Diemers,0.0,0.0,0.0,DMC,83.0,0.0,0.7,0.7,175.0,FC Utrecht,1.2,0.3,70.0,0.0
2789,24.0,8.0,1.8,2.3,0.4,2.0,82.8,0.8,0.4,1.3,1.6,4.0,2.4,1.8,Eredivisie,1.8,Nemanja Gudelj,0.0,0.1,0.0,DMC,82.8,0.0,1.4,1.9,187.0,Ajax,2.8,0.9,87.0,4.0
2817,24.0,3.0,0.7,0.5,0.2,0.9,84.3,0.9,1.1,1.5,1.4,0.0,1.9,0.7,Eredivisie,0.1,Gregor Breinburg,0.0,0.0,0.0,DMC,84.3,0.0,0.3,3.3,171.0,NEC Nijmegen,3.0,1.0,70.0,1.0
2876,25.0,0.0,0.0,0.0,0.0,0.0,85.4,1.0,1.5,0.5,1.0,0.0,2.5,0.0,Eredivisie,0.0,Anouar Kali,0.0,0.0,0.0,DMC,85.4,0.0,0.5,2.0,172.0,Willem II,2.0,0.0,67.0,0.0
2901,31.0,2.0,0.5,0.6,0.2,0.6,87.8,1.0,0.8,0.9,2.3,1.0,1.5,0.5,Eredivisie,0.2,Karim El Ahmadi,0.1,0.0,0.0,DMC,87.8,0.0,0.8,2.6,185.0,Feyenoord,2.6,1.0,78.0,8.0
2919,27.0,0.0,1.3,0.7,0.4,1.5,74.9,0.7,0.9,1.0,1.0,2.0,1.4,1.3,Eredivisie,0.9,Sjoerd Overgoor,0.0,0.0,0.0,DMC,74.9,0.0,1.1,1.7,181.0,Cambuur,1.8,0.7,75.0,2.0
2931,26.0,2.0,0.6,0.9,0.2,1.8,84.3,0.6,1.1,0.9,1.8,1.0,1.5,0.6,Eredivisie,0.1,Erik Bakker,0.0,0.1,0.0,DMC,84.3,0.0,0.4,1.3,179.0,Cambuur,2.6,0.8,78.0,4.0
2952,28.0,0.0,0.2,2.6,0.3,2.6,78.3,0.9,0.9,0.6,1.8,2.0,2.8,0.2,Eredivisie,0.1,Rostyn Griffiths,0.0,0.0,0.0,DMC,78.3,0.0,1.1,1.6,188.0,Roda,2.8,0.7,77.0,6.0
2991,31.0,2.0,0.3,1.4,0.4,2.3,79.2,0.2,0.9,0.3,1.3,1.0,2.2,0.3,Eredivisie,0.0,Rick Kruys,0.0,0.1,0.0,DMC,79.2,0.0,0.6,2.1,177.0,Excelsior,1.9,0.3,72.0,5.0
3014,22.0,0.0,0.8,0.6,0.1,1.2,84.1,0.8,1.5,1.4,0.8,1.0,1.2,0.8,Eredivisie,0.8,Mark Diemers,0.0,0.2,0.0,DMC,84.1,0.0,0.7,2.2,175.0,De Graafschap,2.5,0.5,70.0,0.0
3018,24.0,0.0,0.3,0.6,0.3,1.4,73.5,0.2,0.9,0.3,1.4,0.0,1.7,0.3,Eredivisie,0.0,Lion Kaak,0.0,0.0,0.0,DMC,73.5,0.0,0.5,2.2,180.0,De Graafschap,2.6,0.4,80.0,2.0
3042,33.0,0.0,0.3,1.6,0.3,1.2,78.7,0.7,0.9,0.5,0.9,1.0,1.6,0.3,Eredivisie,0.2,Thomas Kristensen,0.0,0.0,0.0,DMC,78.7,0.0,0.3,1.6,188.0,ADO Den Haag,3.1,0.7,79.0,1.0
3053,22.0,0.0,0.0,0.2,0.0,0.2,75.6,0.2,0.7,0.0,0.8,0.0,0.2,0.0,Eredivisie,0.0,Kyle Ebecilio,0.0,0.0,0.0,DMC,75.6,0.0,0.0,0.2,182.0,ADO Den Haag,0.0,0.2,70.0,2.0
3056,25.0,3.0,1.1,0.9,0.4,1.2,78.3,1.2,1.2,1.1,0.8,2.0,2.8,1.1,Eredivisie,0.3,Felipe Gutiérrez,0.0,0.0,0.0,DMC,78.3,0.0,1.0,2.4,175.0,Twente,2.7,0.9,64.0,4.0
3060,25.0,4.0,1.4,0.6,0.1,1.1,87.3,1.1,0.6,1.1,0.4,1.0,2.7,1.4,Eredivisie,0.0,Kamohelo Mokotjo,0.0,0.1,0.0,DMC,87.3,0.0,0.5,1.7,170.0,Twente,4.1,1.2,73.0,3.0
3091,29.0,5.0,0.8,1.6,0.2,1.7,78.4,0.7,0.4,1.6,1.1,2.0,2.0,0.8,Eredivisie,0.1,Wout Brama,0.1,0.1,0.0,DMC,78.4,0.0,0.5,1.4,184.0,PEC Zwolle,3.4,0.5,71.0,5.0
3095,21.0,2.0,0.5,0.7,0.3,1.9,80.1,0.3,0.9,0.3,0.9,1.0,2.1,0.5,Eredivisie,0.1,Rick Dekker,0.0,0.0,0.0,DMC,80.1,0.0,0.2,2.0,169.0,PEC Zwolle,2.2,0.4,68.0,5.0
3114,23.0,1.0,1.0,1.6,0.2,1.2,79.0,1.3,1.2,0.8,1.6,8.0,0.8,1.0,Eredivisie,0.0,Marco van Ginkel,0.2,0.0,0.0,DMC,79.0,0.0,2.5,1.5,186.0,PSV Eindhoven,4.1,1.3,82.0,2.0
3128,22.0,2.0,0.5,0.3,0.0,0.1,77.8,1.0,0.2,0.8,0.5,2.0,0.6,0.5,Eredivisie,0.3,Adam Maher,0.1,0.1,0.0,DMC,77.8,0.0,1.7,0.8,174.0,PSV Eindhoven,1.4,0.8,76.0,1.0
3129,32.0,0.0,0.5,0.3,0.0,0.7,84.8,0.1,0.4,0.4,0.4,0.0,0.3,0.5,Eredivisie,0.3,Stijn Schaars,0.0,0.0,0.0,DMC,84.8,0.0,0.1,0.7,177.0,PSV Eindhoven,2.6,0.3,70.0,0.0
3159,27.0,0.0,0.2,0.8,0.3,0.9,79.9,0.3,0.4,0.6,0.8,0.0,1.4,0.2,Eredivisie,0.1,Celso Ortíz,0.0,0.1,0.0,DMC,79.9,0.0,0.2,1.4,175.0,AZ Alkmaar,1.1,0.2,71.0,1.0
3173,31.0,0.0,0.5,1.0,0.3,2.2,82.1,0.5,0.6,0.6,0.9,1.0,1.4,0.5,Eredivisie,0.0,Hedwiges Maduro,0.0,0.0,0.0,DMC,82.1,0.0,0.4,1.7,185.0,FC Groningen,2.7,0.6,79.0,2.0
3175,21.0,4.0,1.0,0.2,0.1,0.8,85.6,1.2,1.0,1.2,0.9,0.0,1.4,1.0,Eredivisie,0.2,Simon Tibbling,0.0,0.0,0.0,DMC,85.6,0.0,0.6,0.9,174.0,FC Groningen,2.5,0.9,67.0,4.0
3182,18.0,1.0,0.4,0.3,0.3,1.4,77.3,0.9,0.6,1.3,1.4,0.0,1.9,0.4,Eredivisie,0.2,Juninho Bacuna,0.0,0.1,0.0,DMC,77.3,0.0,0.4,1.2,185.0,FC Groningen,1.4,1.3,78.0,2.0
69,28.0,0.0,0.3,2.1,0.4,2.8,86.8,0.0,0.2,0.5,0.5,1.0,2.1,0.3,Bundesliga,0.1,Benedikt Höwedes,0.1,0.3,0.0,D(CLR),86.8,0.0,0.5,0.9,187.0,Schalke 04,1.9,0.3,82.0,4.0
549,26.0,1.0,0.7,1.8,0.4,2.5,71.1,0.5,0.5,1.2,1.2,1.0,1.7,0.7,Ligue1,0.8,Kévin Théophile-Catherine,0.0,0.4,0.0,D(CLR),71.1,0.0,0.3,1.2,183.0,Saint-Etienne,2.0,1.2,85.0,2.0
602,24.0,1.0,0.1,2.1,0.6,5.0,82.4,0.1,0.4,0.7,0.7,5.0,3.4,0.1,Ligue1,0.0,Aissa Mandi,0.0,1.0,0.0,D(CLR),82.4,1.0,0.6,1.3,184.0,Reims,4.8,0.2,78.0,3.0
734,31.0,1.0,0.2,0.8,0.3,3.6,79.3,0.4,0.5,0.6,0.5,2.0,1.8,0.2,Ligue1,0.1,Andrea Raggi,0.0,0.6,0.0,D(CLR),79.3,0.0,0.2,1.3,187.0,Monaco,2.5,0.1,82.0,5.0
781,31.0,0.0,0.1,2.1,0.3,3.6,83.8,0.1,0.6,0.9,0.9,2.0,4.0,0.1,Ligue1,0.0,Daniel Congré,0.0,0.8,0.0,D(CLR),83.8,1.0,0.3,2.1,185.0,Montpellier,3.6,0.5,80.0,2.0
921,33.0,0.0,0.5,0.0,0.0,0.5,80.0,0.5,0.5,0.0,1.0,0.0,1.0,0.5,Ligue1,0.0,Franck Beria,0.0,0.0,0.0,D(CLR),80.0,0.0,0.0,0.5,177.0,Lille,0.0,0.5,76.0,0.0
1331,29.0,0.0,0.3,1.5,0.0,2.3,94.2,0.0,0.3,0.3,0.8,0.0,1.2,0.3,SerieA,0.5,Martín Cáceres,0.0,0.3,0.0,D(CLR),94.2,0.0,0.2,0.8,180.0,Juventus,1.5,0.3,78.0,0.0
1480,27.0,0.0,0.1,0.9,0.4,2.8,81.3,0.3,0.7,0.6,1.3,0.0,3.0,0.1,SerieA,0.3,Iván Piris,0.0,0.3,0.0,D(CLR),81.3,0.0,0.1,1.7,174.0,Udinese,2.4,0.4,68.0,5.0
1513,32.0,0.0,0.2,1.4,0.6,4.2,74.0,0.1,0.6,0.4,0.8,0.0,1.4,0.2,SerieA,0.3,Nicolas Frey,0.0,0.1,1.0,D(CLR),74.0,0.0,0.1,1.6,187.0,Chievo,2.2,0.3,84.0,3.0
1703,19.0,1.0,0.6,1.8,0.6,3.6,78.8,1.6,0.6,0.2,1.8,0.0,2.4,0.6,PremierLeague,0.2,Joseph Gomez,0.0,0.0,0.0,D(CLR),78.8,0.0,0.2,2.4,188.0,Liverpool,1.8,0.4,77.0,3.0
1814,27.0,0.0,0.3,1.6,0.4,3.8,69.1,0.3,1.0,0.5,0.8,0.0,1.8,0.3,PremierLeague,0.1,James Chester,0.0,0.1,0.0,D(CLR),69.1,0.0,0.0,2.5,177.0,West Bromwich Albion,0.8,0.4,75.0,5.0
2227,32.0,0.0,0.1,2.9,0.6,6.5,75.9,0.5,0.8,0.7,1.0,1.0,3.0,0.1,LaLiga,0.0,Heiko Westermann,0.1,0.8,1.0,D(CLR),75.9,2.0,0.8,2.0,190.0,Real Betis,2.3,0.5,87.0,3.0
2270,21.0,0.0,0.5,0.9,0.6,2.9,77.8,0.4,0.7,0.5,1.4,1.0,1.9,0.5,LaLiga,0.1,Vigaray,0.0,0.4,0.0,D(CLR),77.8,1.0,0.3,2.7,182.0,Getafe,1.0,1.0,70.0,5.0
2334,29.0,0.0,0.9,1.3,0.1,3.3,78.6,1.3,1.0,1.0,1.6,0.0,2.1,0.9,LaLiga,0.4,Anaitz Arbilla,0.0,0.4,0.0,D(CLR),78.6,0.0,1.0,3.3,178.0,Espanyol,3.6,0.6,76.0,3.0
2465,31.0,1.0,0.6,0.4,0.1,0.8,91.3,0.1,0.3,0.8,0.9,0.0,1.3,0.6,LaLiga,0.4,Adriano,0.0,0.1,0.0,D(CLR),91.3,0.0,0.1,1.1,173.0,Barcelona,2.4,0.3,73.0,0.0
2490,29.0,0.0,0.3,1.4,0.1,1.7,75.4,0.0,0.5,0.5,1.5,0.0,2.5,0.3,LaLiga,0.3,Lillo,0.0,0.5,0.0,D(CLR),75.4,1.0,0.4,0.5,176.0,Eibar,2.7,0.2,70.0,4.0
2567,26.0,0.0,0.2,1.6,0.6,2.2,89.8,0.2,0.3,0.9,1.1,0.0,2.3,0.2,LaLiga,0.1,Nacho,0.1,0.6,0.0,D(CLR),89.8,0.0,0.3,1.4,179.0,Real Madrid,1.1,0.5,75.0,5.0
2636,30.0,3.0,0.5,1.5,0.5,2.8,78.1,0.3,0.5,1.2,1.3,1.0,2.2,0.5,LaLiga,0.3,Tito,0.1,0.5,0.0,D(CLR),78.1,2.0,0.4,1.6,174.0,Rayo Vallecano,1.7,0.6,62.0,4.0
2692,30.0,2.0,0.3,1.1,0.4,2.7,70.0,0.0,0.6,0.3,0.8,0.0,2.2,0.3,LaLiga,0.5,Miguel Torres,0.0,0.5,0.0,D(CLR),70.0,0.0,0.0,2.3,184.0,Malaga,1.8,0.4,74.0,9.0
2766,30.0,2.0,0.7,1.4,0.3,2.3,81.2,0.4,0.6,0.9,1.7,3.0,3.2,0.7,Eredivisie,0.5,Chris Kum,0.1,0.4,0.0,D(CLR),81.2,0.0,0.6,1.4,183.0,FC Utrecht,4.0,0.6,71.0,7.0
2770,26.0,1.0,0.4,1.5,0.6,3.1,79.9,0.5,0.7,0.8,1.3,1.0,2.7,0.4,Eredivisie,0.2,Mark van der Maarel,0.0,0.9,0.0,D(CLR),79.9,2.0,0.3,2.0,177.0,FC Utrecht,4.7,0.5,74.0,2.0
2916,25.0,3.0,0.5,2.5,0.4,5.5,76.8,0.7,0.7,1.8,2.4,0.0,2.7,0.5,Eredivisie,0.2,Marvin Peersman,0.0,0.6,1.0,D(CLR),76.8,0.0,1.0,2.4,185.0,Cambuur,4.3,0.9,79.0,7.0
70,29.0,1.0,1.1,1.4,0.3,2.3,84.7,0.2,0.4,0.6,1.1,0.0,1.8,1.1,Bundesliga,1.0,Dennis Aogo,0.1,0.0,0.0,"D(L),M(CL)",84.7,0.0,0.3,1.2,184.0,Schalke 04,2.4,0.5,85.0,4.0
426,26.0,2.0,1.1,0.6,0.0,0.9,72.0,1.1,1.1,1.3,2.5,0.0,1.2,1.1,Bundesliga,0.6,Edgar Prib,0.1,0.1,0.0,"D(L),M(CL)",72.0,0.0,1.1,1.6,180.0,Hannover 96,1.3,1.3,77.0,3.0
985,29.0,0.0,0.6,0.6,0.3,0.6,73.1,0.6,0.1,0.7,1.0,0.0,1.9,0.6,Ligue1,0.9,Paolo De Ceglie,0.0,0.0,0.0,"D(L),M(CL)",73.1,0.0,0.4,1.4,184.0,Marseille,0.1,0.7,75.0,1.0
1078,30.0,3.0,1.2,1.2,0.1,0.9,78.0,1.8,1.0,0.6,1.6,3.0,2.3,1.2,SerieA,0.5,Senad Lulic,0.2,0.0,0.0,"D(L),M(CL)",78.0,1.0,0.6,2.4,183.0,Lazio,3.1,1.8,78.0,9.0
1165,29.0,1.0,0.6,1.0,0.6,2.6,79.3,0.5,0.6,2.2,0.6,3.0,2.0,0.6,SerieA,0.3,Luca Antonelli,0.1,0.3,0.0,"D(L),M(CL)",79.3,0.0,0.7,2.8,184.0,AC Milan,1.4,0.6,79.0,2.0
1281,29.0,0.0,0.6,1.0,0.0,0.3,,0.7,0.4,0.0,1.0,0.0,0.3,0.6,SerieA,,Kevin Constant,0.0,0.6,0.0,"D(L),M(CL)",83.7,0.0,0.0,1.0,184.0,Bologna,,0.4,78.0,0.0
1332,27.0,1.0,0.9,0.4,0.2,0.3,90.9,0.7,0.4,1.4,0.7,0.0,0.5,0.9,SerieA,0.1,Kwadwo Asamoah,0.1,0.0,0.0,"D(L),M(CL)",90.9,0.0,0.8,1.1,173.0,Juventus,1.7,1.0,76.0,1.0
1750,24.0,2.0,1.5,1.2,0.1,2.4,70.5,1.0,1.0,0.5,1.1,3.0,1.6,1.5,PremierLeague,1.7,Robbie Brady,0.1,0.2,0.0,"D(L),M(CL)",70.5,0.0,1.5,2.8,176.0,Norwich,2.1,1.1,71.0,3.0
1813,31.0,3.0,1.0,1.1,0.5,3.1,69.8,0.4,0.9,0.4,0.8,0.0,1.7,1.0,PremierLeague,1.2,Chris Brunt,0.0,0.1,0.0,"D(L),M(CL)",69.8,0.0,0.8,1.3,185.0,West Bromwich Albion,2.7,0.6,84.0,7.0
2134,31.0,1.0,0.4,0.8,0.3,1.8,77.7,0.6,0.7,0.4,1.6,0.0,1.1,0.4,PremierLeague,0.2,Kieran Richardson,0.0,0.1,0.0,"D(L),M(CL)",77.7,0.0,0.6,1.6,173.0,Aston Villa,1.3,1.2,71.0,4.0
2229,32.0,2.0,1.3,1.2,0.5,3.0,74.8,0.6,0.5,0.3,1.3,2.0,2.4,1.3,LaLiga,1.6,Juan Vargas,0.0,0.2,0.0,"D(L),M(CL)",74.8,1.0,0.9,1.0,180.0,Real Betis,1.3,0.8,77.0,5.0
2742,33.0,1.0,1.1,0.9,0.3,2.6,75.0,0.7,0.9,2.0,1.5,2.0,3.2,1.1,Eredivisie,0.9,Mark-Jan Fledderus,0.0,0.1,0.0,"D(L),M(CL)",75.0,0.0,0.6,2.7,178.0,Heracles,2.8,0.8,71.0,8.0
2746,21.0,2.0,0.6,1.2,0.2,2.1,69.3,0.5,0.5,1.0,0.8,2.0,1.8,0.6,Eredivisie,1.0,Robin Gosens,0.3,0.0,0.0,"D(L),M(CL)",69.3,0.0,1.0,2.6,183.0,Heracles,1.4,0.9,76.0,5.0
3113,29.0,9.0,2.4,0.6,0.2,1.2,83.2,1.0,1.4,1.4,0.7,1.0,2.4,2.4,Eredivisie,1.9,Andrés Guardado,0.0,0.0,0.0,"D(L),M(CL)",83.2,0.0,1.2,1.5,169.0,PSV Eindhoven,7.1,0.9,67.0,4.0
99,34.0,0.0,0.4,0.9,0.2,1.5,72.8,0.6,0.9,0.9,1.5,1.0,1.0,0.4,Bundesliga,0.4,Markus Feulner,0.0,0.2,0.0,"D(LR),M(CR)",72.8,0.0,0.7,2.1,183.0,Augsburg,0.8,0.9,82.0,5.0
1335,32.0,0.0,0.4,0.3,0.2,0.7,90.3,0.0,0.7,0.8,0.7,1.0,1.3,0.4,SerieA,0.3,Simone Padoin,0.0,0.0,0.0,"D(LR),M(CR)",90.3,0.0,0.3,0.9,177.0,Juventus,1.2,0.3,78.0,2.0
2121,24.0,0.0,0.5,0.8,0.1,1.7,77.6,0.6,0.8,0.4,1.2,1.0,1.8,0.5,PremierLeague,0.7,Leandro Bacuna,0.1,0.2,0.0,"D(LR),M(CR)",77.6,0.0,1.0,1.5,187.0,Aston Villa,3.0,0.7,77.0,8.0
