,age,asists,avgp,aw,blocks,clear,crosses,disp,drb,fouled,fouls,goals,inter,keyp,league,longb,name,off,offsides,owng,position,ps_x,red,spg,tackles,tall,team_name,thrb,unstch,weight,yel
5,25.0,2.0,1.1,1.3,0.2,0.6,81.5,1.1,0.8,1.5,1.8,5.0,2.1,1.1,Bundesliga,0.7,Vladimir Darida,0.2,0.0,0.0,"M(C),FW",81.5,0.0,1.3,0.9,171.0,Hertha Berlin,2.1,1.4,64.0,6.0
53,29.0,0.0,0.5,0.0,0.0,0.0,82.4,0.5,0.5,2.5,1.0,0.0,0.0,0.5,Bundesliga,0.0,Aaron Hunt,0.0,0.0,0.0,"M(C),FW",82.4,0.0,0.0,0.5,183.0,Wolfsburg,1.5,1.0,73.0,0.0
164,33.0,1.0,0.9,5.4,0.0,1.5,66.9,0.5,0.3,0.5,0.9,12.0,0.7,0.9,Bundesliga,0.0,Alexander Meier,0.6,0.0,0.0,"M(C),FW",66.9,1.0,2.6,0.3,196.0,Eintracht Frankfurt,0.6,1.0,96.0,0.0
238,30.0,1.0,0.6,3.4,0.2,0.6,62.5,0.5,0.5,0.8,1.2,0.0,0.5,0.6,Bundesliga,0.0,Jan Rosenthal,0.3,0.0,0.0,"M(C),FW",62.5,0.0,0.7,0.7,186.0,Darmstadt,0.8,1.0,73.0,2.0
257,29.0,2.0,1.9,1.1,0.1,0.3,75.1,1.0,0.6,1.7,1.2,1.0,1.0,1.9,Bundesliga,1.1,Aaron Hunt,0.2,0.0,1.0,"M(C),FW",75.1,0.0,1.1,1.2,183.0,Hamburger SV,1.9,1.3,73.0,2.0
959,28.0,0.0,0.0,0.7,0.0,0.0,65.4,0.0,0.3,0.7,0.0,0.0,0.3,0.0,Ligue1,0.3,Alain Traoré,0.0,0.0,0.0,"M(C),FW",65.4,0.0,0.3,0.0,176.0,Lorient,0.0,0.3,73.0,0.0
1041,32.0,0.0,0.5,0.4,0.0,0.1,84.5,0.4,0.5,0.5,0.6,0.0,0.2,0.5,Ligue1,0.1,Jussie,0.0,0.0,0.0,"M(C),FW",84.5,0.0,0.1,0.2,181.0,Bordeaux,0.5,1.1,81.0,0.0
1608,32.0,0.0,0.9,0.8,0.1,0.2,78.9,1.4,0.3,2.2,0.7,0.0,0.1,0.9,SerieA,0.1,Goran Pandev,0.8,0.0,0.0,"M(C),FW",78.9,1.0,1.1,0.1,184.0,Genoa,0.8,1.3,75.0,0.0
8,29.0,2.0,0.3,1.9,0.2,0.9,84.6,0.5,1.0,1.1,2.0,0.0,2.6,0.3,Bundesliga,0.0,Per Skjelbred,0.0,0.1,0.0,M(CR),84.6,0.0,0.1,1.8,175.0,Hertha Berlin,3.2,0.6,74.0,9.0
42,22.0,2.0,1.5,0.6,0.1,0.4,84.8,1.1,0.7,2.5,1.6,3.0,0.8,1.5,Bundesliga,0.2,Maximilian Arnold,0.1,0.0,0.0,M(CR),84.8,0.0,0.9,1.3,184.0,Wolfsburg,3.5,0.9,74.0,4.0
58,21.0,3.0,1.0,1.6,0.5,1.7,81.6,0.9,1.5,1.4,1.2,1.0,3.0,1.0,Bundesliga,0.0,Leon Goretzka,0.0,0.1,1.0,M(CR),81.6,0.0,1.5,2.6,189.0,Schalke 04,1.7,0.9,79.0,5.0
155,26.0,0.0,0.0,1.1,0.4,0.1,83.7,0.3,0.9,0.3,0.9,0.0,0.5,0.0,Bundesliga,0.0,Christoph Moritz,0.0,0.0,0.0,M(CR),83.7,0.0,0.1,1.8,186.0,Mainz 05,0.5,0.8,73.0,0.0
209,27.0,1.0,0.9,2.5,0.0,0.8,62.1,1.1,0.3,0.9,2.3,1.0,0.6,0.9,Bundesliga,0.3,Sambou Yatabaré,0.3,0.0,0.0,M(CR),62.1,0.0,1.0,0.9,190.0,Werder Bremen,1.0,1.8,82.0,3.0
279,25.0,4.0,1.3,0.9,0.2,0.7,75.3,1.4,1.4,0.9,1.0,5.0,2.2,1.3,Bundesliga,0.1,Lukas Rupp,0.0,0.1,0.0,M(CR),75.3,0.0,1.3,2.4,179.0,VfB Stuttgart,0.9,1.2,73.0,4.0
310,25.0,2.0,0.9,0.9,0.3,0.6,82.1,1.2,1.1,0.7,1.5,3.0,2.8,0.9,Bundesliga,0.1,Kevin Kampl,0.0,0.0,0.0,M(CR),82.1,0.0,1.3,1.8,178.0,Bayer Leverkusen,2.2,1.2,65.0,4.0
347,24.0,0.0,1.0,0.6,0.0,0.2,74.0,0.8,0.5,0.4,1.1,2.0,0.5,1.0,Bundesliga,0.5,Milos Jojic,0.1,0.0,0.0,M(CR),74.0,0.0,1.1,0.7,177.0,FC Cologne,0.7,0.9,79.0,2.0
424,33.0,1.0,0.8,2.5,0.2,1.0,69.8,0.5,0.4,0.7,1.9,2.0,1.1,0.8,Bundesliga,0.3,Leon Andreasen,0.1,0.0,0.0,M(CR),69.8,0.0,1.3,1.1,188.0,Hannover 96,1.3,0.7,81.0,4.0
451,29.0,7.0,1.1,0.4,0.0,0.2,82.2,1.2,0.5,0.8,0.5,3.0,1.1,1.1,Bundesliga,0.1,Gonzalo Castro,0.1,0.0,0.0,M(CR),82.2,0.0,0.8,1.2,172.0,Borussia Dortmund,1.4,1.0,74.0,1.0
465,23.0,1.0,0.6,0.1,0.0,0.1,85.9,1.1,0.7,1.1,0.4,0.0,0.3,0.6,Bundesliga,0.0,Moritz Leitner,0.0,0.0,0.0,M(CR),85.9,0.0,0.7,0.9,178.0,Borussia Dortmund,1.2,0.8,70.0,0.0
466,25.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.0,Kevin Kampl,0.0,0.0,0.0,M(CR),90.0,0.0,0.0,0.0,178.0,Borussia Dortmund,0.0,1.0,65.0,0.0
503,38.0,3.0,1.2,0.5,0.2,0.8,76.4,0.7,1.2,1.2,1.7,0.0,1.6,1.2,Ligue1,0.7,David Ducourtioux,0.0,0.0,0.0,M(CR),76.4,0.0,1.0,2.3,177.0,GFC Ajaccio,4.7,1.4,68.0,12.0
795,33.0,0.0,0.0,0.8,0.4,0.9,82.2,0.3,1.2,0.4,0.8,1.0,1.6,0.0,Ligue1,0.0,Joris Marveaux,0.0,0.0,0.0,M(CR),82.2,0.0,0.4,1.9,179.0,Montpellier,1.9,0.2,72.0,2.0
799,21.0,0.0,0.3,0.4,0.1,0.1,77.8,1.4,0.9,1.1,0.6,3.0,0.7,0.3,Ligue1,0.3,Morgan Sanson,0.1,0.0,0.0,M(CR),77.8,0.0,0.6,1.2,180.0,Montpellier,0.8,0.9,72.0,2.0
963,27.0,6.0,2.6,0.6,0.0,0.3,80.3,1.0,0.8,1.0,1.0,1.0,1.1,2.6,Ligue1,2.2,Abdel Barrada,0.1,0.0,0.0,M(CR),80.3,2.0,1.1,1.6,179.0,Marseille,1.5,0.8,73.0,5.0
990,28.0,4.0,1.6,0.5,0.0,0.1,76.2,2.8,1.2,1.6,1.6,4.0,0.9,1.6,Ligue1,0.9,Óscar Trejo,0.0,0.0,0.0,M(CR),76.2,1.0,1.2,2.0,180.0,Toulouse,0.5,2.1,79.0,6.0
1068,30.0,1.0,0.8,0.1,0.0,0.3,81.7,0.7,0.7,0.8,0.4,2.0,0.9,0.8,SerieA,0.3,Jakub Blaszczykowski,0.1,0.0,0.0,M(CR),81.7,0.0,0.5,1.1,176.0,Fiorentina,0.3,0.9,77.0,1.0
1070,33.0,0.0,0.6,0.0,0.0,0.0,93.8,1.0,0.6,0.6,0.2,1.0,0.4,0.6,SerieA,0.0,Joan Verdú,0.0,0.0,0.0,M(CR),93.8,0.0,0.8,1.6,178.0,Fiorentina,0.6,0.2,71.0,0.0
1210,21.0,0.0,0.5,0.7,0.1,1.2,83.3,0.5,1.1,0.6,1.0,1.0,1.1,0.5,SerieA,0.0,David Ivan,0.0,0.1,0.0,M(CR),83.3,1.0,0.2,2.4,171.0,Sampdoria,0.6,0.6,53.0,4.0
1216,25.0,1.0,0.5,0.3,0.4,1.0,80.8,0.4,0.3,0.4,1.5,0.0,1.4,0.5,SerieA,0.2,Nenad Krsticic,0.0,0.0,1.0,M(CR),80.8,0.0,0.4,1.9,182.0,Sampdoria,1.9,0.3,75.0,5.0
1243,25.0,0.0,0.5,0.5,0.1,0.1,79.3,0.9,0.5,1.3,1.6,1.0,1.1,0.5,SerieA,0.0,Joel Obi,0.0,0.0,0.0,M(CR),79.3,1.0,0.3,2.1,176.0,Torino,0.6,0.4,71.0,1.0
1269,37.0,3.0,1.4,0.2,0.0,0.2,,1.2,0.5,0.8,0.3,3.0,0.7,1.4,SerieA,,Franco Brienza,0.0,0.0,0.0,M(CR),80.5,0.0,1.4,0.7,168.0,Bologna,,1.0,72.0,1.0
1328,25.0,1.0,1.9,0.0,0.0,0.0,90.5,1.2,0.3,1.2,0.8,0.0,0.5,1.9,SerieA,0.5,Roberto Pereyra,0.0,0.0,0.0,M(CR),90.5,0.0,0.8,0.8,182.0,Juventus,1.2,1.0,77.0,0.0
1396,33.0,1.0,1.4,0.1,0.0,0.2,73.9,1.4,0.7,2.6,1.3,1.0,0.4,1.4,SerieA,1.6,Alessandro Diamanti,0.2,0.0,0.0,M(CR),73.9,0.0,1.5,0.8,180.0,Atalanta,2.4,1.3,73.0,4.0
1401,29.0,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,SerieA,0.0,Luigi Giorgi,0.0,0.0,0.0,M(CR),100.0,0.0,0.0,1.0,185.0,Atalanta,1.0,0.0,70.0,0.0
1443,23.0,5.0,1.6,0.5,0.1,0.4,82.5,1.2,1.6,0.9,1.3,4.0,1.3,1.6,SerieA,1.3,Marcelo Brozovic,0.1,0.0,0.0,M(CR),82.5,0.0,1.8,1.8,180.0,Inter,3.4,1.4,65.0,7.0
1460,29.0,1.0,0.8,0.6,0.0,0.6,77.1,1.4,0.8,0.4,1.5,1.0,0.6,0.8,SerieA,0.2,Fredy Guarín,0.0,0.1,0.0,M(CR),77.1,0.0,1.8,1.3,183.0,Inter,1.4,0.6,77.0,7.0
1582,28.0,6.0,1.1,1.2,0.2,1.3,85.3,1.4,1.6,1.5,2.2,3.0,1.5,1.1,SerieA,0.4,Tomás Rincón,0.0,0.1,0.0,M(CR),85.3,0.0,0.8,2.2,175.0,Genoa,2.5,1.0,75.0,9.0
1682,21.0,4.0,1.0,0.3,0.2,1.1,83.5,0.5,0.6,0.2,0.6,2.0,0.7,1.0,PremierLeague,0.8,James Ward-Prowse,0.0,0.0,0.0,M(CR),83.5,0.0,0.8,0.4,173.0,Southampton,0.8,0.4,66.0,5.0
1730,25.0,4.0,1.2,0.9,0.4,0.6,86.1,2.2,2.1,1.5,1.5,5.0,1.8,1.2,PremierLeague,0.4,Aaron Ramsey,0.2,0.0,0.0,M(CR),86.1,0.0,2.2,2.5,178.0,Arsenal,1.9,2.0,76.0,4.0
1752,28.0,4.0,0.7,0.9,0.3,1.8,74.8,1.0,1.3,0.5,0.8,3.0,1.2,0.7,PremierLeague,0.3,Jonny Howson,0.1,0.0,0.0,M(CR),74.8,0.0,1.0,2.1,180.0,Norwich,1.8,0.9,77.0,7.0
1765,33.0,0.0,0.3,0.9,0.3,1.1,77.0,0.6,1.4,0.6,1.5,0.0,1.3,0.3,PremierLeague,0.3,Gary O'Neil,0.0,0.0,0.0,M(CR),77.0,1.0,0.4,1.5,173.0,Norwich,3.3,0.6,70.0,7.0
1807,30.0,3.0,0.8,0.3,0.3,0.6,83.6,1.5,0.9,0.7,0.4,3.0,2.4,0.8,PremierLeague,0.1,James Morrison,0.0,0.0,0.0,M(CR),83.6,0.0,1.3,1.4,178.0,West Bromwich Albion,1.9,1.3,64.0,3.0
1883,28.0,1.0,1.0,1.1,0.3,1.1,90.0,2.2,0.4,1.1,1.7,3.0,1.9,1.0,PremierLeague,0.0,Mousa Dembélé,0.1,0.0,0.0,M(CR),90.0,0.0,0.8,3.6,185.0,Tottenham,1.4,0.8,82.0,3.0
1927,33.0,0.0,0.7,0.0,0.0,0.3,69.4,0.0,0.7,1.0,0.3,0.0,0.3,0.7,PremierLeague,0.7,Alessandro Diamanti,0.0,0.0,0.0,M(CR),69.4,0.0,0.3,1.0,180.0,Watford,2.0,1.3,73.0,0.0
1990,31.0,1.0,0.4,0.3,0.0,0.6,75.4,0.2,0.9,0.3,0.5,0.0,0.6,0.4,PremierLeague,0.3,Sebastian Larsson,0.0,0.0,0.0,M(CR),75.4,0.0,0.4,0.7,178.0,Sunderland,0.6,0.2,70.0,2.0
2081,26.0,7.0,1.5,1.5,0.1,1.0,76.0,1.7,0.4,0.8,1.4,1.0,0.9,1.5,PremierLeague,1.1,Moussa Sissoko,0.1,0.0,0.0,M(CR),76.0,0.0,1.0,1.5,187.0,Newcastle United,1.1,1.6,83.0,3.0
2136,30.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,PremierLeague,0.0,Charles N'Zogbia,0.0,0.0,0.0,M(CR),100.0,0.0,0.0,0.5,170.0,Aston Villa,0.0,1.0,70.0,0.0
2177,26.0,1.0,1.0,0.6,0.1,0.8,81.5,0.8,1.4,0.8,1.0,0.0,2.0,1.0,LaLiga,0.8,Jonathan dos Santos,0.1,0.0,0.0,M(CR),81.5,0.0,0.7,2.0,172.0,Villarreal,1.8,1.2,74.0,4.0
2208,30.0,0.0,0.5,0.9,0.3,0.9,87.8,0.8,1.1,1.8,1.7,0.0,1.4,0.5,LaLiga,0.1,Enzo Pérez,0.0,0.1,0.0,M(CR),87.8,0.0,0.3,2.3,177.0,Valencia,2.7,0.5,71.0,10.0
2513,30.0,0.0,0.1,0.5,0.0,0.3,85.8,0.2,2.2,0.5,1.2,0.0,2.7,0.1,LaLiga,0.1,Augusto Fernández,0.0,0.0,0.0,M(CR),85.8,0.0,0.3,2.4,177.0,Atletico Madrid,1.1,0.5,71.0,4.0
2525,30.0,1.0,0.4,1.1,0.3,1.3,90.3,1.2,2.1,1.2,1.9,1.0,2.5,0.4,LaLiga,0.0,Augusto Fernández,0.1,0.1,0.0,M(CR),90.3,0.0,0.6,4.5,177.0,Celta Vigo,2.9,1.1,71.0,7.0
2667,33.0,1.0,1.5,0.5,0.0,0.3,85.2,1.3,0.9,0.9,0.4,1.0,0.8,1.5,LaLiga,0.6,Joan Verdú,0.2,0.1,0.0,M(CR),85.2,0.0,0.7,0.9,178.0,Levante,1.5,0.5,71.0,0.0
3024,26.0,0.0,0.7,1.2,0.1,1.5,68.0,1.8,0.3,0.7,1.3,1.0,0.5,0.7,Eredivisie,0.1,Alexander Bannink,0.1,0.1,0.0,M(CR),68.0,1.0,2.6,1.1,185.0,De Graafschap,1.0,1.5,75.0,0.0
3148,22.0,9.0,1.4,0.3,0.2,0.4,77.1,1.1,0.8,1.2,1.4,4.0,1.1,1.4,Eredivisie,0.3,Joris van Overeem,0.2,0.0,0.0,M(CR),77.1,0.0,1.0,1.6,181.0,AZ Alkmaar,1.7,1.2,71.0,3.0
12,24.0,2.0,0.6,1.1,0.1,0.8,83.3,0.8,0.7,1.0,0.9,0.0,1.8,0.6,Bundesliga,0.3,Tolga Cigerci,0.1,0.1,0.0,M(CLR),83.3,0.0,1.4,1.3,185.0,Hertha Berlin,2.6,0.8,80.0,2.0
84,27.0,1.0,1.0,2.6,0.1,0.8,79.7,1.6,0.7,1.6,1.3,8.0,1.5,1.0,Bundesliga,0.2,Ja-Cheol Koo,0.0,0.0,0.0,M(CLR),79.7,0.0,1.5,1.9,183.0,Augsburg,1.1,1.5,75.0,6.0
158,27.0,0.0,0.0,0.5,0.0,0.0,66.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga,0.5,Ja-Cheol Koo,0.0,0.0,0.0,M(CLR),66.7,0.0,0.0,0.0,183.0,Mainz 05,0.0,0.0,75.0,0.0
196,28.0,10.0,2.8,0.4,0.2,0.4,68.8,1.0,1.2,1.8,1.5,4.0,1.7,2.8,Bundesliga,2.0,Zlatko Junuzovic,0.1,0.0,0.0,M(CLR),68.8,0.0,2.0,1.7,172.0,Werder Bremen,1.9,1.4,69.0,6.0
249,25.0,2.0,1.3,1.6,0.1,1.2,78.4,1.1,1.2,1.8,2.2,3.0,2.0,1.3,Bundesliga,0.7,Lewis Holtby,0.1,0.0,0.0,M(CLR),78.4,0.0,0.9,2.9,176.0,Hamburger SV,4.0,1.0,72.0,4.0
441,27.0,15.0,2.7,0.8,0.1,0.5,75.7,2.3,0.8,1.9,1.7,11.0,1.5,2.7,Bundesliga,1.0,Henrikh Mkhitaryan,0.6,0.0,0.0,M(CLR),75.7,0.0,2.6,1.7,177.0,Borussia Dortmund,1.3,1.3,75.0,5.0
468,25.0,9.0,1.8,0.1,0.0,0.2,80.1,0.7,0.4,0.8,1.0,4.0,0.6,1.8,Bundesliga,1.3,Douglas Costa,0.4,0.0,0.0,M(CLR),80.1,0.0,2.4,0.7,172.0,Bayern Munich,1.0,1.3,65.0,1.0
517,28.0,18.0,3.4,0.0,0.0,0.0,80.5,1.7,1.2,1.0,0.2,10.0,0.7,3.4,Ligue1,2.1,Ángel Di María,0.4,0.0,0.0,M(CLR),80.5,0.0,2.4,0.4,180.0,Paris Saint Germain,3.5,1.9,75.0,0.0
757,31.0,5.0,2.6,0.3,0.0,0.0,86.2,2.2,0.6,1.9,1.0,1.0,0.2,2.6,Ligue1,2.0,Mathieu Valbuena,0.3,0.0,0.0,M(CLR),86.2,0.0,1.6,0.9,167.0,Lyon,2.0,2.1,58.0,5.0
801,27.0,0.0,0.2,0.8,0.0,0.1,86.3,0.8,0.2,1.2,1.0,0.0,1.4,0.2,Ligue1,0.0,Paul Lasne,0.1,0.0,0.0,M(CLR),86.3,0.0,0.3,1.2,186.0,Montpellier,1.7,0.7,77.0,1.0
841,22.0,5.0,1.4,0.5,0.0,0.4,78.9,1.7,1.4,1.2,1.4,2.0,1.3,1.4,Ligue1,0.9,Adrien Thomasson,0.1,0.0,0.0,M(CLR),78.9,0.0,1.1,2.0,177.0,Nantes,2.0,1.5,72.0,7.0
905,31.0,0.0,1.3,0.5,0.0,0.3,80.2,1.9,0.4,0.7,0.8,2.0,1.5,1.3,Ligue1,1.0,Morgan Amalfitano,0.4,0.0,0.0,M(CLR),80.2,0.0,0.9,0.9,176.0,Lille,0.4,1.2,68.0,2.0
965,26.0,3.0,1.4,0.6,0.0,0.0,86.8,1.6,1.1,2.2,1.2,5.0,0.9,1.4,Ligue1,0.3,Rémy Cabella,0.1,0.0,0.0,M(CLR),86.8,0.0,1.4,1.8,171.0,Marseille,0.4,1.6,68.0,9.0
1004,24.0,4.0,1.1,0.3,0.1,0.2,75.5,1.5,0.6,1.3,0.7,1.0,0.7,1.1,Ligue1,1.3,Adrien Regattin,0.1,0.0,0.0,M(CLR),75.5,0.0,1.0,0.8,168.0,Toulouse,1.0,1.3,66.0,5.0
1013,25.0,7.0,2.7,1.0,0.0,0.4,77.4,2.7,1.1,2.0,1.4,5.0,0.7,2.7,Ligue1,2.3,Wahbi Khazri,0.6,0.0,0.0,M(CLR),77.4,0.0,2.0,2.1,182.0,Bordeaux,2.0,2.1,76.0,7.0
1073,28.0,0.0,0.0,1.0,0.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SerieA,0.0,Panagiotis Kone,0.0,0.0,0.0,M(CLR),75.0,0.0,1.0,1.0,184.0,Fiorentina,0.0,0.0,75.0,0.0
1089,29.0,3.0,1.3,0.1,0.0,0.2,81.6,1.5,0.5,1.7,0.4,10.0,0.5,1.3,SerieA,1.5,Antonio Candreva,0.5,0.0,0.0,M(CLR),81.6,0.0,3.0,0.2,180.0,Lazio,1.5,1.6,70.0,4.0
1262,31.0,0.0,1.5,0.2,0.0,0.4,,1.8,0.8,1.6,0.5,7.0,0.5,1.5,SerieA,,Emanuele Giaccherini,0.3,0.0,0.0,M(CLR),80.4,0.0,1.6,0.8,167.0,Bologna,,1.9,60.0,7.0
1439,28.0,0.0,0.2,0.2,0.0,0.2,60.7,0.4,0.4,0.4,0.2,1.0,0.0,0.2,SerieA,0.6,Jonathan de Guzmán,0.2,0.0,0.0,M(CLR),60.7,0.0,0.4,0.0,173.0,Carpi,0.2,0.6,70.0,0.0
1483,28.0,1.0,1.0,1.0,0.2,0.2,89.5,0.0,1.0,1.4,1.8,0.0,1.0,1.0,SerieA,0.4,Panagiotis Kone,0.2,0.0,0.0,M(CLR),89.5,1.0,2.0,1.6,184.0,Udinese,2.2,1.0,75.0,0.0
1504,29.0,7.0,1.8,0.5,0.0,0.5,74.7,1.5,1.4,0.9,1.2,6.0,1.0,1.8,SerieA,1.2,Valter Birsa,0.0,0.0,0.0,M(CLR),74.7,0.0,1.5,1.1,184.0,Chievo,1.1,1.0,79.0,4.0
1643,26.0,4.0,1.0,0.9,0.0,0.8,83.2,0.6,1.6,0.9,0.5,2.0,0.9,1.0,PremierLeague,0.6,Tom Cleverley,0.0,0.0,0.0,M(CLR),83.2,0.0,1.1,2.1,175.0,Everton,2.3,0.8,67.0,1.0
1655,28.0,2.0,0.8,0.3,0.0,0.3,82.6,0.6,0.3,0.7,0.6,4.0,0.4,0.8,PremierLeague,0.6,Kevin Mirallas,0.3,0.0,0.0,M(CLR),82.6,2.0,1.8,0.6,179.0,Everton,1.0,0.9,68.0,0.0
1663,35.0,0.0,0.0,0.1,0.0,0.1,85.2,0.3,0.4,0.7,0.2,0.0,0.1,0.0,PremierLeague,0.0,Leon Osman,0.0,0.1,0.0,M(CLR),85.2,0.0,0.3,0.3,173.0,Everton,0.4,0.4,67.0,0.0
1669,31.0,3.0,1.6,0.4,0.3,1.1,83.5,1.4,1.2,0.5,0.6,5.0,1.2,1.6,PremierLeague,1.1,Steven Davis,0.1,0.0,0.0,M(CLR),83.5,0.0,0.6,1.6,173.0,Southampton,2.4,1.0,70.0,4.0
1690,24.0,5.0,1.9,0.2,0.0,0.3,78.9,2.2,1.3,1.1,0.4,8.0,0.7,1.9,PremierLeague,0.4,Philippe Coutinho,0.2,0.0,0.0,M(CLR),78.9,1.0,4.3,1.3,171.0,Liverpool,2.2,2.0,71.0,2.0
1691,30.0,11.0,2.2,1.1,0.1,0.8,77.4,2.2,1.9,1.2,1.7,5.0,1.3,2.2,PremierLeague,2.1,James Milner,0.1,0.0,0.0,M(CLR),77.4,1.0,1.4,2.5,175.0,Liverpool,2.5,1.6,70.0,9.0
1693,26.0,3.0,1.1,1.2,0.1,1.0,79.1,0.7,1.0,0.5,0.6,2.0,1.3,1.1,PremierLeague,0.7,Jordan Henderson,0.2,0.1,0.0,M(CLR),79.1,0.0,1.5,2.4,182.0,Liverpool,4.6,0.8,67.0,1.0
1725,27.0,19.0,4.2,0.1,0.0,0.3,86.3,1.7,1.2,1.2,0.6,6.0,0.6,4.2,PremierLeague,2.6,Mesut Özil,0.4,0.0,0.0,M(CLR),86.3,0.0,1.4,1.0,183.0,Arsenal,1.5,2.0,76.0,4.0
1726,31.0,3.0,2.5,0.1,0.1,1.0,90.2,1.3,1.8,0.9,0.9,0.0,1.7,2.5,PremierLeague,1.0,Santi Cazorla,0.1,0.0,0.0,M(CLR),90.2,1.0,1.6,1.9,168.0,Arsenal,3.5,0.9,66.0,2.0
1743,22.0,0.0,0.9,0.4,0.2,0.4,82.5,1.1,0.5,0.6,0.5,1.0,0.5,0.9,PremierLeague,0.4,Alex Oxlade Chamberlain,0.1,0.0,0.0,M(CLR),82.5,0.0,1.0,1.0,180.0,Arsenal,1.2,1.1,70.0,0.0
1744,24.0,0.0,0.3,0.7,0.0,1.0,84.3,0.3,1.3,1.3,0.3,0.0,0.7,0.3,PremierLeague,0.0,Jack Wilshere,0.0,0.0,0.0,M(CLR),84.3,0.0,0.3,1.0,172.0,Arsenal,0.0,1.0,68.0,0.0
1763,29.0,1.0,0.7,0.4,0.1,0.6,85.8,0.4,1.0,0.2,0.7,0.0,1.2,0.7,PremierLeague,0.1,Graham Dorrans,0.0,0.0,0.0,M(CLR),85.8,0.0,0.8,1.1,175.0,Norwich,2.5,0.6,65.0,2.0
1785,24.0,6.0,1.9,0.1,0.0,0.1,82.3,1.7,0.4,1.0,0.9,3.0,0.4,1.9,PremierLeague,1.4,Xherdan Shaqiri,0.3,0.0,0.0,M(CLR),82.3,0.0,1.5,0.7,169.0,Stoke,0.7,2.2,72.0,3.0
1790,30.0,2.0,0.7,0.5,0.0,0.4,90.2,1.0,0.7,1.2,0.6,2.0,0.4,0.7,PremierLeague,0.4,Ibrahim Afellay,0.1,0.0,0.0,M(CLR),90.2,1.0,1.3,0.9,180.0,Stoke,2.2,1.4,76.0,3.0
1812,32.0,2.0,1.1,0.4,0.0,0.3,80.1,2.1,0.4,2.1,0.7,2.0,0.6,1.1,PremierLeague,0.8,Stéphane Sessegnon,0.1,0.0,0.0,M(CLR),80.1,0.0,1.2,0.8,172.0,West Bromwich Albion,0.4,2.1,72.0,1.0
1885,24.0,13.0,3.3,0.5,0.0,0.7,81.2,1.8,0.7,0.5,0.4,6.0,1.0,3.3,PremierLeague,1.2,Christian Eriksen,0.0,0.0,0.0,M(CLR),81.2,0.0,2.9,1.3,175.0,Tottenham,2.2,1.8,71.0,2.0
1918,29.0,0.0,1.0,0.7,0.1,0.8,82.1,0.9,1.6,0.8,1.2,2.0,1.0,1.0,PremierLeague,0.5,Almen Abdi,0.0,0.0,0.0,M(CLR),82.1,0.0,1.2,2.6,180.0,Watford,1.1,1.4,72.0,4.0
1937,29.0,3.0,1.9,0.4,0.1,0.5,80.0,1.6,1.5,0.9,1.1,2.0,0.9,1.9,PremierLeague,1.6,Jason Puncheon,0.2,0.0,0.0,M(CLR),80.0,0.0,1.7,1.7,173.0,Crystal Palace,2.1,1.7,70.0,3.0
1952,27.0,0.0,0.5,0.4,0.0,0.2,85.9,1.1,0.3,0.5,0.3,1.0,0.5,0.5,PremierLeague,0.5,Lee Chung-yong,0.0,0.0,0.0,M(CLR),85.9,0.0,0.4,1.2,180.0,Crystal Palace,0.7,0.5,75.0,0.0
1969,25.0,1.0,1.9,0.4,0.0,0.6,73.8,1.9,2.2,0.9,1.3,2.0,1.0,1.9,PremierLeague,1.9,Wahbi Khazri,0.4,0.1,0.0,M(CLR),73.8,0.0,1.7,1.9,182.0,Sunderland,1.3,1.6,76.0,3.0
1978,28.0,5.0,1.5,0.1,0.1,0.4,77.0,1.0,0.5,0.6,0.4,2.0,0.5,1.5,PremierLeague,0.9,Adam Johnson,0.1,0.0,0.0,M(CLR),77.0,0.0,0.8,0.5,175.0,Sunderland,3.0,1.2,63.0,3.0
1986,31.0,0.0,0.3,0.5,0.5,1.2,85.9,0.3,0.7,0.8,0.7,0.0,1.0,0.3,PremierLeague,0.5,Jordi Gómez,0.0,0.0,0.0,M(CLR),85.9,0.0,0.3,1.5,178.0,Sunderland,1.3,0.5,74.0,0.0
1997,30.0,11.0,2.8,0.4,0.0,0.1,86.4,2.4,1.5,1.4,0.8,2.0,0.7,2.8,PremierLeague,1.4,David Silva,0.0,0.0,0.0,M(CLR),86.4,0.0,1.2,1.5,173.0,Manchester City,2.1,0.8,67.0,1.0
2012,28.0,2.0,0.8,0.0,0.0,0.0,93.5,1.1,0.6,0.4,0.3,2.0,0.2,0.8,PremierLeague,0.6,Samir Nasri,0.1,0.0,0.0,M(CLR),93.5,0.0,1.2,0.9,175.0,Manchester City,1.0,0.4,75.0,3.0
2018,29.0,12.0,4.0,0.1,0.0,0.1,80.2,1.7,0.8,1.3,0.4,9.0,0.8,4.0,PremierLeague,3.1,Dimitri Payet,0.1,0.0,0.0,M(CLR),80.2,0.0,2.3,0.8,175.0,West Ham,2.6,1.8,77.0,3.0
